Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	0.0	3.659277316	1007.4	1865.5	AMCR
2	Spectrogram 1	1	0.559257139	1.108871914	2350.5	5447.2	REVI
3	Spectrogram 1	1	1.8995457999999998	3.345900471	2462.4	3525.8	NOCA
4	Spectrogram 1	1	2.71914678	3.109662541	1585.7	2593.0	NOCA
5	Spectrogram 1	1	2.791464514	3.73159505	3693.7	8842.4	AMRE
6	Spectrogram 1	1	3.2880462839999995	3.721952685	2387.8	4719.7	REVI
7	Spectrogram 1	1	3.370689139	5.713783705	1828.2	2518.4	NOCA
8	Spectrogram 1	1	4.161363026	4.836328539	3078.0	4887.6	HOWA
9	Spectrogram 1	1	5.464626306	7.537734667	2014.7	4645.1	SCTA
10	Spectrogram 1	1	7.764330232000001	8.207878998	2126.6	4887.6	REVI
11	Spectrogram 1	1	8.886111148	10.318002272000001	1902.8	5279.3	KEWA
12	Spectrogram 1	1	8.948786517	9.647857941	5428.6	10987.7	BHCO
13	Spectrogram 1	1	9.363408189	31.830117402	895.4	1996.1	AMCR
14	Spectrogram 1	1	10.376124974	12.051385808	1917.4	3515.2	SCTA
15	Spectrogram 1	1	10.779128474	11.078041772	3022.1	4701.0	EATO
16	Spectrogram 1	1	10.865909754	12.509932895999999	3022.1	5596.4	OVEN
17	Spectrogram 1	1	11.304637337	13.093295946	1940.1	2574.4	NOCA
18	Spectrogram 1	1	12.866700381	13.450063432	2219.9	6025.5	REVI
19	Spectrogram 1	1	14.282226836	14.634173139000001	2425.1	4850.3	EATO
20	Spectrogram 1	1	15.087364269000002	15.685190866	5223.4	6865.0	BHCO
21	Spectrogram 1	1	15.386277567	15.665906137	2219.9	3768.3	REVI
22	Spectrogram 1	1	15.670727319000001	16.10463372	2835.5	4924.9	AMGO
23	Spectrogram 1	1	16.945924821	17.982479000999998	2462.4	3731.0	NOCA
24	Spectrogram 1	1	17.43030257	17.882346561	4200.0	4900.0	BHCO
25	Spectrogram 1	1	17.919803632	18.156041562000002	3078.0	4701.0	EATO
26	Spectrogram 1	1	18.266928753	18.623696239	2182.6	5316.6	REVI
27	Spectrogram 1	1	18.392279491	20.576275044000003	1809.5	2481.1	NOCA
28	Spectrogram 1	1	18.483054578	20.291230542	2275.0	4900.0	SCTA
29	Spectrogram 1	1	20.688706381	21.561340365	5484.5	10782.5	BHCO
30	Spectrogram 1	1	20.862268941	21.276890614000003	2238.6	5540.5	REVI
31	Spectrogram 1	1	21.503486179	21.860253664000002	2742.3	4663.7	EATO
32	Spectrogram 1	1	22.139882234	24.212990594	2835.5	5559.1	OVEN
33	Spectrogram 1	1	23.499455624	23.870686656	2443.8	4812.9	REVI
34	Spectrogram 1	1	24.440783727	26.161945785	2126.6	3749.6	SCTA
35	Spectrogram 1	1	24.546849737	26.436753173000003	2593.0	5074.1	OVEN
36	Spectrogram 1	1	26.634421644	28.302550696999997	2201.3	4906.2	KEWA
37	Spectrogram 1	1	26.754951199999997	27.184036419	1660.3	2499.7	TUTI
38	Spectrogram 1	1	27.343135433	27.830074838	2089.3	5633.8	REVI
39	Spectrogram 1	1	28.536887504	28.946687994	2760.9	4738.3	EATO
40	Spectrogram 1	1	29.125071737	30.286976655	3544.4	8879.7	AMRE
41	Spectrogram 1	1	29.698792423	30.084487001	8543.9	10857.1	BHCO
42	Spectrogram 1	1	29.785573703	30.094129366	2164.0	4066.8	REVI
43	Spectrogram 1	1	30.605174683	32.943448067	2928.8	5727.0	OVEN
44	Spectrogram 1	1	30.609995865	31.805649059	2108.0	3954.8	SCTA
45	Spectrogram 1	1	31.800827877	32.15277418	2313.2	5671.1	REVI
46	Spectrogram 1	1	32.321515558	43.675399721000005	988.7	2014.7	AMCR
47	Spectrogram 1	1	33.271466907	33.628234393	2219.9	5167.4	REVI
48	Spectrogram 1	1	33.469135379	33.898220598	2835.5	5950.9	CSWA
49	Spectrogram 1	1	35.21922453	35.609740291	2574.4	4980.8	REVI
50	Spectrogram 1	1	35.508495464	35.918295954	2630.3	5130.1	EATO
51	Spectrogram 1	1	36.776287903000004	37.080022384	2164.0	4346.6	REVI
52	Spectrogram 1	1	37.118591842	37.393399229	6361.3	10931.7	BHCO
53	Spectrogram 1	1	37.171624847	39.987195272	1884.1	3525.8	NOCA
54	Spectrogram 1	1	38.511913508	38.806005624	2350.5	5186.0	REVI
55	Spectrogram 1	1	39.109740105	40.093261281	3451.1	8917.0	AMRE
56	Spectrogram 1	1	39.331514488	39.65935488	2779.6	4924.9	EATO
57	Spectrogram 1	1	41.443528486	41.858150158	2126.6	4962.2	REVI
58	Spectrogram 1	1	42.094388088	44.929243242	1958.8	4048.1	SCTA
59	Spectrogram 1	1	42.50900976	42.913989066999996	4421.2	10801.1	BHCO
60	Spectrogram 1	1	42.581327493	44.22052945300001	2052.0	5130.1	KEWA
61	Spectrogram 1	1	45.30201842	46.136082946	1567.0	3675.0	WOTH
62	Spectrogram 1	1	45.625037629	46.811048459	3190.0	8655.8	CSWA
63	Spectrogram 1	1	46.126440582	66.23559168199999	1082.0	1846.8	AMCR
64	Spectrogram 1	1	46.420532698	46.685697721000004	2649.0	4365.2	EATO
65	Spectrogram 1	1	47.478451011000004	47.878609137	2294.5	5559.1	REVI
66	Spectrogram 1	1	48.100383519	51.147370691999996	1865.5	3544.4	NOCA
67	Spectrogram 1	1	49.291215531000006	50.327769712	3469.8	8879.7	AMRE
68	Spectrogram 1	1	49.339427353999994	49.749227843999996	2108.0	5316.6	REVI
69	Spectrogram 1	1	50.07912704899999	50.49856990399999	2723.6	4645.1	EATO
70	Spectrogram 1	1	50.556424091000004	50.903549212	2481.1	5092.8	HOWA
71	Spectrogram 1	1	51.366382706	52.359546246	1753.6	5279.3	WOTH
72	Spectrogram 1	1	51.597799453	52.031705853999995	6268.0	10054.9	BHCO
73	Spectrogram 1	1	51.670117186999995	52.036527037	2350.5	5391.2	REVI
74	Spectrogram 1	1	53.129381001999995	55.178383452	2007.9	3960.1	SCTA
75	Spectrogram 1	1	53.50543321600001	53.90077016	1933.6	4648.0	REVI
76	Spectrogram 1	1	55.612289853	55.993163249	2231.0	5949.4	REVI
77	Spectrogram 1	1	56.407784922	57.227385901000005	1487.4	3662.6	WOTH
78	Spectrogram 1	1	57.022995125	59.452870971	2695.8	4889.7	OVEN
79	Spectrogram 1	1	57.20620005	57.611179357	2212.4	5298.7	REVI
80	Spectrogram 1	1	57.717245367	57.99687393600001	3160.6	4945.4	EATO
81	Spectrogram 1	1	57.871523198	59.534831069	2138.1	3922.9	SCTA
82	Spectrogram 1	1	58.657375902	58.927362108000004	6804.6	10727.5	BHCO
83	Spectrogram 1	1	59.448049788999995	60.383359141999996	2658.6	7975.9	CSWA
84	Spectrogram 1	1	59.481798063999996	60.966722193	2100.9	4926.9	KEWA
85	Spectrogram 1	1	59.491955096999995	59.829437853	2454.1	5317.3	REVI
86	Spectrogram 1	1	61.352931438999995	61.844692027	2045.1	5577.6	REVI
