Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	0.0	0.879220875	1578.1	4339.9	WOTH
2	Spectrogram 1	1	0.376752308	1.415011575	2923.1	6608.6	EATO
3	Spectrogram 1	1	2.229847962	3.5922894480000003	1683.9	10008.3	WOTH
4	Spectrogram 1	1	4.957538464	5.417526747	2986.6	4670.5	EATO
5	Spectrogram 1	1	5.724185602	6.499594422	1398.0	4162.2	WOTH
6	Spectrogram 1	1	6.863204207999999	8.037269539	1652.2	6163.8	WOTH
7	Spectrogram 1	1	8.896941462000001	9.88263064	1461.5	4130.4	WOTH
8	Spectrogram 1	1	9.694254486	10.653658619	2891.3	6513.3	EATO
9	Spectrogram 1	1	10.411070601	11.869890584	1366.2	6608.6	WOTH
10	Spectrogram 1	1	11.883033107000001	13.004528349000001	1620.4	4098.6	WOTH
11	Spectrogram 1	1	14.870972766	16.526930585	1175.6	9182.2	WOTH
12	Spectrogram 1	1	17.97801573	18.876088092	2859.5	6354.5	EATO
13	Spectrogram 1	1	18.47743158	19.892443156	1302.7	5051.8	WOTH
14	Spectrogram 1	1	21.362833769	22.449282285	1715.7	3558.5	WOTH
15	Spectrogram 1	1	22.677086006	23.588300891	2923.1	6449.8	EATO
16	Spectrogram 1	1	22.97498318	24.556466705	1398.0	9468.2	WOTH
17	Spectrogram 1	1	25.367949095	26.147738756	1429.8	4734.1	WOTH
18	Spectrogram 1	1	27.072096161999998	28.55720119	1239.1	6704.0	WOTH
19	Spectrogram 1	1	29.225894534000002	30.58833602	1683.9	4035.1	WOTH
20	Spectrogram 1	1	31.364704639	32.556293334	1493.3	9182.2	WOTH
21	Spectrogram 1	1	32.499342404000004	33.537601671	2859.5	6513.3	EATO
22	Spectrogram 1	1	32.897998916	33.761024551	1270.9	2923.1	WOTH
23	Spectrogram 1	1	35.403157306	36.81378804	1239.1	9468.2	WOTH
24	Spectrogram 1	1	36.778741314	37.812619741	3081.9	6640.4	EATO
25	Spectrogram 1	1	39.544150281	40.972304378000004	1398.0	9881.2	WOTH
26	Spectrogram 1	1	41.195727259	42.269033252	2859.5	6608.6	EATO
27	Spectrogram 1	1	42.640650593000004	43.446725298000004	1683.9	4797.6	WOTH
28	Spectrogram 1	1	43.668501297	45.604832926	1175.6	6608.6	WOTH
29	Spectrogram 1	1	45.582928722	46.419669313	1588.6	3812.7	WOTH
30	Spectrogram 1	1	47.56841167	48.532196643999995	2923.1	6735.7	EATO
31	Spectrogram 1	1	47.940783137	49.609883478	1239.1	7339.4	WOTH
32	Spectrogram 1	1	49.106374638999995	50.075515831000004	1534.3	3770.0	WOTH
33	Spectrogram 1	1	52.413894301000006	53.710623175	1461.5	6449.8	WOTH
34	Spectrogram 1	1	54.283763732	58.064429333999996	1461.5	4797.6	SCTA
35	Spectrogram 1	1	55.67687110399999	56.452279923999996	2128.7	4193.9	WOTH
36	Spectrogram 1	1	57.025415941000006	58.729563008	1270.9	8101.9	WOTH
37	Spectrogram 1	1	58.256432203	59.439259216	2986.6	6640.4	EATO
38	Spectrogram 1	1	58.536806013	59.233359699	1366.2	3177.2	WOTH
39	Spectrogram 1	1	59.745918071000006	60.464375961	1652.2	4003.3	WOTH
40	Spectrogram 1	1	61.487919678999994	63.249017677	1239.1	9341.1	WOTH
41	Spectrogram 1	1	63.378800559	64.728099522	2191.8	6513.3	EATO
42	Spectrogram 1	1	64.933999039	65.705027019	1429.8	4098.6	WOTH
43	Spectrogram 1	1	65.77073963	67.06746850399999	1556.8	8546.8	WOTH
44	Spectrogram 1	1	67.895655357	68.653540813	1429.8	3844.5	WOTH
45	Spectrogram 1	1	68.811251082	70.12550331899999	2191.8	6608.6	EATO
46	Spectrogram 1	1	69.459615519	70.949101388	1239.1	8864.5	WOTH
47	Spectrogram 1	1	70.8028913	71.832388886	1874.6	4289.3	WOTH
48	Spectrogram 1	1	73.844221652	75.127808004	2542.5	6481.6	EATO
49	Spectrogram 1	1	74.70286644699999	75.925121028	1525.1	6672.2	WOTH
50	Spectrogram 1	1	76.642829331	77.873845593	1588.6	4257.5	WOTH
51	Spectrogram 1	1	79.307411915	80.888895441	1080.3	7847.8	WOTH
52	Spectrogram 1	1	82.655392042	83.35811749300001	1588.6	4225.7	WOTH
53	Spectrogram 1	1	83.403077651	84.147418051	2191.8	4120.7	WOTH
54	Spectrogram 1	1	84.806523499	85.209560852	2605.3	3431.4	EATO
55	Spectrogram 1	1	85.599455682	86.340653031	1556.8	3971.5	WOTH
56	Spectrogram 1	1	86.505506945	87.20988276	1753.5	3726.1	WOTH
57	Spectrogram 1	1	88.643390445	89.97954688600002	1461.5	9913.0	WOTH
58	Spectrogram 1	1	89.93573847799999	90.680481413	1334.4	4193.9	WOTH
59	Spectrogram 1	1	90.52550510299999	92.15517787700001	2732.4	6545.1	LOWA
60	Spectrogram 1	1	92.198986285	93.618378701	1239.1	9086.9	WOTH
61	Spectrogram 1	1	93.305701204	93.911337075	1239.1	4003.3	WOTH
62	Spectrogram 1	1	94.15112458700001	95.045332181	1490.5	3726.1	WOTH
63	Spectrogram 1	1	94.256343655	95.64945102700001	2700.6	6354.5	EATO
64	Spectrogram 1	1	97.01648129600001	98.335114374	1461.5	5719.0	WOTH
65	Spectrogram 1	1	99.149950761	99.899074536	1683.9	3495.0	WOTH
66	Spectrogram 1	1	100.272472847	101.07854755299999	1461.5	4003.3	WOTH
67	Spectrogram 1	1	101.052262508	102.261374566	1302.7	5051.8	WOTH
68	Spectrogram 1	1	102.17375775	103.05430674899999	1652.2	3876.2	WOTH
69	Spectrogram 1	1	103.82971543	104.613885932	1239.1	4162.2	WOTH
70	Spectrogram 1	1	104.82416629	106.32241384	1334.4	7720.7	WOTH
71	Spectrogram 1	1	106.89835780899999	108.295846021	1588.6	3780.9	WOTH
72	Spectrogram 1	1	109.198299224	110.381126238	1493.3	9372.8	WOTH
73	Spectrogram 1	1	110.17266098799999	110.71218288899999	3857.7	4296.0	BCCH
74	Spectrogram 1	1	110.40932634100001	111.69291269200001	2351.2	4289.3	WOTH
75	Spectrogram 1	1	114.05781713299999	114.723704933	1461.5	3558.5	WOTH
76	Spectrogram 1	1	114.85951099799999	116.45851788600001	1302.7	6418.0	WOTH
77	Spectrogram 1	1	115.48156283700001	116.51340238200001	3117.0	4502.4	BCCH
78	Spectrogram 1	1	116.91604038700001	117.691449207	1239.1	4892.9	WOTH
79	Spectrogram 1	1	119.364999703	120.867628094	1239.1	8864.5	WOTH
80	Spectrogram 1	1	121.541235174	122.543593589	3001.6	4502.4	BCCH
81	Spectrogram 1	1	123.439389581	124.22794092299999	1207.3	4035.1	WOTH
82	Spectrogram 1	1	124.21041756	125.765616041	1461.5	9436.4	WOTH
83	Spectrogram 1	1	126.737230505	127.778897093	3117.0	4502.4	BCCH
84	Spectrogram 1	1	127.032041803	127.82214543	1461.5	4416.4	WOTH
85	Spectrogram 1	1	128.231418448	128.59502823399998	2923.1	4892.9	EATO
86	Spectrogram 1	1	128.415413761	130.097656625	1207.3	9372.8	WOTH
87	Spectrogram 1	1	130.132703351	130.833637877	1620.4	3717.4	WOTH
88	Spectrogram 1	1	130.951920579	131.359338772	2954.8	4670.5	EATO
89	Spectrogram 1	1	131.957039098	133.025964251	3304.3	4416.4	BCCH
90	Spectrogram 1	1	132.176081137	133.674328688	1270.9	5051.8	WOTH
91	Spectrogram 1	1	133.608616076	134.29640808	2001.7	4162.2	WOTH
92	Spectrogram 1	1	136.140959076	137.831963621	1270.9	9976.5	WOTH
93	Spectrogram 1	1	138.143003317	138.519755625	2700.6	4416.4	EATO
94	Spectrogram 1	1	140.281880467	140.991576675	1239.1	4225.7	WOTH
95	Spectrogram 1	1	140.75501127200002	142.05174014600001	1588.6	8896.3	WOTH
96	Spectrogram 1	1	143.941797585	145.440045135	1270.9	5020.0	WOTH
97	Spectrogram 1	1	147.47823226100002	148.332496215	1175.6	5560.2	WOTH
98	Spectrogram 1	1	148.393827986	149.843886288	1302.7	9214.0	WOTH
99	Spectrogram 1	1	151.59636123200002	152.36738921100002	1715.7	4257.5	WOTH
100	Spectrogram 1	1	152.10015792299998	153.74735406	1239.1	9436.4	WOTH
101	Spectrogram 1	1	153.533901533	153.708746594	2980.9	4383.7	EATO
102	Spectrogram 1	1	153.790914059	154.520267739	1271.3	2849.4	WOTH
103	Spectrogram 1	1	155.136297614	156.235888653	1588.6	3908.0	WOTH
104	Spectrogram 1	1	155.732091962	155.977419046	2923.1	6862.8	WOTH
105	Spectrogram 1	1	156.235888653	157.756040407	1239.1	9118.7	WOTH
106	Spectrogram 1	1	158.31862469200001	159.216697054	1461.5	4352.8	WOTH
107	Spectrogram 1	1	160.60556221299998	161.90667192799998	1493.3	9468.2	WOTH
108	Spectrogram 1	1	161.437849624	162.207167889	1490.5	3813.8	WOTH
109	Spectrogram 1	1	163.1386548	164.006061276	1620.4	4607.0	WOTH
110	Spectrogram 1	1	163.798101893	163.972946953	3200.1	4296.0	EATO
111	Spectrogram 1	1	164.484521371	166.114194145	1334.4	5909.7	WOTH
