Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	0.490909054	0.968181745	2544.2	5719.6	REVI
2	Spectrogram 1	1	1.499999887	2.509090719	1755.3	3510.6	WOTH
3	Spectrogram 1	1	1.783837427	2.897530523	1735.6	4299.6	EATO
4	Spectrogram 1	1	2.740675398	3.416728314	1264.2	2863.2	WOTH
5	Spectrogram 1	1	3.886363343	5.365908685	2327.3	4950.4	KEWA
6	Spectrogram 1	1	5.019509395	5.408389391	2602.9	5800.7	REVI
7	Spectrogram 1	1	5.8198300210000005	6.2681999689999985	1183.4	2248.4	RBWO
8	Spectrogram 1	1	5.989967149	6.61899541	1676.4	3767.0	WOTH
9	Spectrogram 1	1	6.732668024	7.84546309	1561.7	8031.7	WOTH
10	Spectrogram 1	1	7.714742422	8.423456211	1873.7	3333.1	WOTH
11	Spectrogram 1	1	7.885255827999999	8.124566595	3309.4	5242.9	REVI
12	Spectrogram 1	1	8.148648824	8.52952222	1972.3	5285.7	REVI
13	Spectrogram 1	1	8.668704513	9.711886252000001	3254.2	8756.9	AMRE
14	Spectrogram 1	1	9.961581433	11.364545464	1439.8	3569.8	WOTH
15	Spectrogram 1	1	10.366560741	10.926899631	2268.1	6246.9	REVI
16	Spectrogram 1	1	11.282585366	12.492702107000001	1538.4	8559.7	WOTH
17	Spectrogram 1	1	13.200722739000001	13.605702047000001	1794.8	5246.2	REVI
18	Spectrogram 1	1	13.237425279000002	13.602374199000002	1264.2	2082.3	RBWO
19	Spectrogram 1	1	13.287504019000002	14.271025195	1143.9	3254.2	WOTH
20	Spectrogram 1	1	14.005860172	16.122359173	2919.0	5522.4	OVEN
21	Spectrogram 1	1	14.356203114000001	14.74508311	929.6	2268.2	RBWO
22	Spectrogram 1	1	15.777639444	16.8479419	1558.1	3629.0	WOTH
23	Spectrogram 1	1	16.491174415	17.30113303	2445.6	6153.5	REVI
24	Spectrogram 1	1	17.209530567999998	18.255727113	3155.6	9151.3	AMRE
25	Spectrogram 1	1	19.288142867999998	20.903238917	2268.1	4851.8	KEWA
26	Spectrogram 1	1	19.331533508	21.250364038	2347.0	4299.6	SCTA
27	Spectrogram 1	1	20.642895076	21.100907389	887.5	1814.5	RBWO
28	Spectrogram 1	1	21.297367894	21.658956561	1617.3	5325.1	REVI
29	Spectrogram 1	1	22.26160434	23.074538242	1873.7	3412.0	WOTH
30	Spectrogram 1	1	22.80531363	23.188210856999998	2231.0	3532.5	SWTH
31	Spectrogram 1	1	23.52406093	23.93386142	2051.2	5108.2	REVI
32	Spectrogram 1	1	23.924219055	24.724535306	1873.7	3313.4	WOTH
33	Spectrogram 1	1	24.122869825	25.243152759	3774.3	5363.5	BTNW
34	Spectrogram 1	1	25.177726436	26.267313621	1538.4	6916.2	WOTH
35	Spectrogram 1	1	26.326711954	29.137461196999997	1696.2	4694.0	SCTA
36	Spectrogram 1	1	26.910075005	27.237915396	2564.0	6074.6	REVI
37	Spectrogram 1	1	29.074953918000002	31.331267203000003	2840.1	5147.6	OVEN
38	Spectrogram 1	1	29.304413501	29.972652444	1589.2	5164.9	SWTH
39	Spectrogram 1	1	30.015084453000004	31.273413017	1538.4	9999.4	WOTH
40	Spectrogram 1	1	31.694400017	32.403113805	1637.0	2702.0	WOTH
41	Spectrogram 1	1	32.226926241	34.015774223	2193.8	5540.4	OVEN
42	Spectrogram 1	1	33.111827594	33.589124635	2564.0	5818.2	REVI
43	Spectrogram 1	1	33.997717158	35.193370353	1479.2	8539.9	WOTH
44	Spectrogram 1	1	34.24411212	35.873671715	2544.2	4851.8	KEWA
45	Spectrogram 1	1	34.930442631999995	37.201219464	1814.5	4516.5	SCTA
46	Spectrogram 1	1	35.128111103	35.899500261	3451.5	8776.6	AMRE
47	Spectrogram 1	1	36.523205436	37.480448504	3718.4	6767.5	BRCR
48	Spectrogram 1	1	37.596556408000005	38.040105173	2031.4	5423.7	REVI
49	Spectrogram 1	1	38.54219074	39.81498285	1400.3	5029.3	WOTH
50	Spectrogram 1	1	40.297329445	41.601573125	1636.1	4499.2	EATO
51	Spectrogram 1	1	41.607769485	44.196744345	1775.0	4496.8	SCTA
52	Spectrogram 1	1	42.408085736	43.719447304	1597.5	9427.5	WOTH
53	Spectrogram 1	1	43.950170895	44.634778773	1538.4	3629.0	WOTH
54	Spectrogram 1	1	44.36961375	45.08314872	5325.1	6784.6	BHCO
55	Spectrogram 1	1	45.75329305100001	46.124524083000004	2208.9	5542.1	REVI
56	Spectrogram 1	1	45.811147238000004	47.300892548	1676.4	8855.5	WOTH
57	Spectrogram 1	1	46.090775807	46.8525226	3629.0	8756.9	AMRE
58	Spectrogram 1	1	47.287857073999994	48.17928968100001	1524.5	5242.9	WOTH
59	Spectrogram 1	1	48.67612691	51.327777139	1755.3	4674.3	SCTA
60	Spectrogram 1	1	48.758087008000004	49.273953506999995	5344.9	6173.2	BHCO
61	Spectrogram 1	1	50.399972827	50.908508207	1450.2	2937.5	WOTH
62	Spectrogram 1	1	51.469996816000005	52.713861832	1617.3	7573.5	WOTH
63	Spectrogram 1	1	51.664469267	54.159284012	2863.2	4164.6	OVEN
64	Spectrogram 1	1	52.839212571000004	54.30485197	2149.8	5088.5	KEWA
65	Spectrogram 1	1	53.637974277	54.635958998999996	1834.2	4871.5	WOTH
66	Spectrogram 1	1	55.354315152	57.11886785	1341.1	9230.2	WOTH
67	Spectrogram 1	1	55.484487073000004	55.928035838	2524.5	4694.0	REVI
68	Spectrogram 1	1	56.540494072	58.907694549	1696.2	4733.5	SCTA
69	Spectrogram 1	1	56.574074258	57.056192481000004	5246.2	6173.2	BHCO
70	Spectrogram 1	1	57.465992971000006	58.271130404	3254.2	8283.5	AMRE
71	Spectrogram 1	1	59.042687651	60.363691583999994	1597.5	10117.8	WOTH
72	Spectrogram 1	1	61.59424787	62.856612165	1784.8	4164.6	EATO
73	Spectrogram 1	1	62.31816294	63.424975236	1459.5	6135.3	WOTH
74	Spectrogram 1	1	64.03793685800001	66.260501869	2919.0	4437.6	OVEN
75	Spectrogram 1	1	65.416794978	66.303892509	1518.6	2741.5	WOTH
76	Spectrogram 1	1	66.404097601	67.68171089399999	1696.2	4240.4	EATO
77	Spectrogram 1	1	66.784970998	67.238162128	6666.3	10768.6	BHCO
78	Spectrogram 1	1	68.081869019	68.887006452	1794.8	3569.8	WOTH
79	Spectrogram 1	1	69.35948231100001	70.878154715	1794.8	4970.1	KEWA
80	Spectrogram 1	1	70.029626642	71.022790182	3274.0	8756.9	AMRE
81	Spectrogram 1	1	71.035895161	72.316207764	1710.5	4424.9	EATO
82	Spectrogram 1	1	71.872862401	72.30194762	2130.1	5364.6	REVI
83	Spectrogram 1	1	72.663536288	73.565097366	1459.5	3747.3	WOTH
84	Spectrogram 1	1	73.497891653	74.299582722	1933.6	4350.5	WOTH
85	Spectrogram 1	1	74.339753161	74.662772371	2283.7	4902.2	REVI
86	Spectrogram 1	1	74.498852175	74.83633493100001	4370.6	8682.2	BHCO
87	Spectrogram 1	1	76.127341791	77.43756824	2454.1	4350.5	EATO
88	Spectrogram 1	1	76.398566065	77.271200049	1417.5	3504.4	WOTH
89	Spectrogram 1	1	76.562486261	76.827651284	2362.5	5571.6	REVI
90	Spectrogram 1	1	76.793903008	78.635594622	2815.3	4410.0	OVEN
91	Spectrogram 1	1	78.89111728	79.291275406	2480.6	4980.9	REVI
92	Spectrogram 1	1	79.848978	80.654115433	1614.4	2795.6	WOTH
93	Spectrogram 1	1	80.879022566	82.153671198	1830.9	4350.9	EATO
94	Spectrogram 1	1	81.20855139	81.517107053	2421.6	5473.1	REVI
95	Spectrogram 1	1	83.209510107	83.9712569	1791.6	4055.6	WOTH
96	Spectrogram 1	1	83.40717857899999	84.299097292	3346.9	8721.6	AMRE
97	Spectrogram 1	1	83.46503276600001	83.894117985	2421.6	4744.7	REVI
