Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	0.0	0.7891816159999999	1225.0	5032.4	WOTH
2	Spectrogram 1	1	0.989107625	2.288626686	2913.5	3873.6	BCCH
3	Spectrogram 1	1	2.7358296010000003	4.345760098	1324.3	9965.5	WOTH
4	Spectrogram 1	1	5.064451023999999	6.1842426060000015	2891.3	3908.0	BCCH
5	Spectrogram 1	1	5.265343866	7.017575876	4352.8	7434.7	BTNW
6	Spectrogram 1	1	7.294006772999999	8.045494811000001	1779.3	3971.5	WOTH
7	Spectrogram 1	1	7.747875786	9.291774478999999	1334.4	9341.1	WOTH
8	Spectrogram 1	1	8.968113789	9.935375621	2923.1	3939.8	BCCH
9	Spectrogram 1	1	11.967832825999999	13.325719628	1207.3	8959.8	WOTH
10	Spectrogram 1	1	14.240134564000002	15.824955873	3685.6	7275.9	BTNW
11	Spectrogram 1	1	15.213161619000001	16.295750823	3081.9	4003.3	BCCH
12	Spectrogram 1	1	17.140244806	18.628339932	1302.7	9627.0	WOTH
13	Spectrogram 1	1	19.419148826	20.609624927	2986.6	4003.3	BCCH
14	Spectrogram 1	1	21.689627191	23.505103245	1175.6	9499.9	WOTH
15	Spectrogram 1	1	23.352573494	24.996918608	3939.8	7212.3	BTNW
16	Spectrogram 1	1	23.378615159000002	24.457484125	3367.9	4352.8	BCCH
17	Spectrogram 1	1	24.186965435999998	24.893810621	1239.1	3367.9	WOTH
18	Spectrogram 1	1	26.244406201999997	27.070298997	1556.8	4384.6	WOTH
19	Spectrogram 1	1	26.493662135999998	27.829227511	1175.6	9722.3	WOTH
20	Spectrogram 1	1	27.116000521999997	28.10558378	3145.5	4416.4	BCCH
21	Spectrogram 1	1	28.075821878000003	29.203053935	1302.7	6132.1	WOTH
22	Spectrogram 1	1	28.324972521	29.484563629	2427.5	5360.8	KEWA
23	Spectrogram 1	1	30.112838082	31.727421293000003	1398.0	9817.7	WOTH
24	Spectrogram 1	1	30.64483209	31.667897488	3177.2	4289.3	BCCH
25	Spectrogram 1	1	32.080079184	33.969959994	3812.7	7371.2	BTNW
26	Spectrogram 1	1	32.091239898000005	33.545852883	1207.3	5719.0	WOTH
27	Spectrogram 1	1	34.225893972	35.594941487	1334.4	8959.8	WOTH
28	Spectrogram 1	1	35.059040163	36.262973292	3271.6	4168.0	BCCH
29	Spectrogram 1	1	37.929647939	39.62979662	1302.7	5401.3	WOTH
30	Spectrogram 1	1	38.995917232	40.165335381999995	2832.1	4450.5	BCCH
31	Spectrogram 1	1	41.544113929	43.188459043	3526.7	7339.4	BTNW
32	Spectrogram 1	1	42.314203157	43.378191171000005	1334.4	3558.5	WOTH
33	Spectrogram 1	1	42.900035322	44.138242776000006	2832.1	4551.6	BCCH
34	Spectrogram 1	1	43.00616739	44.464500613	1366.2	5274.2	WOTH
35	Spectrogram 1	1	44.668427023999996	45.561284099	1334.4	2827.7	WOTH
36	Spectrogram 1	1	46.552589423	47.915434473999994	3272.6	4384.6	BCCH
37	Spectrogram 1	1	46.981654783	47.948916615	1493.3	3939.8	WOTH
38	Spectrogram 1	1	47.573172596000006	48.998023678	1207.3	8864.5	WOTH
39	Spectrogram 1	1	48.864870837	49.529282066	2061.6	3764.6	WOTH
40	Spectrogram 1	1	49.90970242	50.70955355	1143.8	3336.1	WOTH
41	Spectrogram 1	1	50.263125011999996	51.929791553	3908.0	7275.9	BTNW
42	Spectrogram 1	1	51.13738089899999	52.283214146000006	3272.6	4321.0	BCCH
43	Spectrogram 1	1	51.994094267	52.674897787	1016.7	3653.8	WOTH
44	Spectrogram 1	1	52.65257636	53.973260784	1652.2	9627.0	WOTH
45	Spectrogram 1	1	55.270020886000005	56.155437486000004	1556.8	4289.3	WOTH
46	Spectrogram 1	1	55.686687521	56.758116011999995	3272.6	4511.7	BCCH
47	Spectrogram 1	1	57.032648908999995	58.643511882	1302.7	9468.2	WOTH
48	Spectrogram 1	1	58.527346316000006	60.063804533	3876.2	7275.9	BTNW
49	Spectrogram 1	1	58.76172129800001	59.64341766	1334.4	2827.7	WOTH
50	Spectrogram 1	1	59.439888451	60.461900952	3135.6	4450.5	BCCH
51	Spectrogram 1	1	60.73822624899999	61.727809506999996	1683.9	4003.3	WOTH
52	Spectrogram 1	1	61.902738717	63.814940953999994	1207.3	7593.6	WOTH
53	Spectrogram 1	1	63.423327406000006	64.322530574	1568.6	4123.2	WOTH
54	Spectrogram 1	1	64.382460951	65.621300143	3209.0	4448.1	BCCH
55	Spectrogram 1	1	65.926506629	66.95701250399999	1398.0	3209.0	WOTH
56	Spectrogram 1	1	67.46584689	69.106471766	3145.5	7943.1	BTNW
57	Spectrogram 1	1	68.135489697	69.586382444	1334.4	9913.0	WOTH
58	Spectrogram 1	1	69.411104456	70.27034303800001	1837.5	4123.2	WOTH
59	Spectrogram 1	1	70.888686156	71.774102756	1652.2	4162.2	WOTH
60	Spectrogram 1	1	73.417756661	75.196030336	1461.5	5623.7	WOTH
61	Spectrogram 1	1	75.740321761	77.347464496	3050.1	7403.0	BTNW
62	Spectrogram 1	1	76.156988396	77.00148238	1461.5	3526.7	WOTH
63	Spectrogram 1	1	77.146333842	78.20539535	3406.1	4123.2	BCCH
64	Spectrogram 1	1	78.696229895	80.095039313	1207.3	8896.3	WOTH
65	Spectrogram 1	1	80.413925622	81.158266021	1792.7	4168.0	WOTH
66	Spectrogram 1	1	81.268967155	82.057657572	1652.2	3844.5	WOTH
67	Spectrogram 1	1	83.266544989	84.320610925	3271.6	4302.4	BCCH
68	Spectrogram 1	1	83.788695779	85.593011118	1239.1	9595.2	WOTH
69	Spectrogram 1	1	86.85447478799999	87.88126042399998	3304.3	4193.9	BCCH
70	Spectrogram 1	1	87.295019918	88.749422324	1719.5	4855.0	KEWA
