Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	0.034090907000000004	12.818180849	900.0	1950.0	AMCR
2	Spectrogram 1	1	0.354545428	0.818181756	2804.6	4738.8	EATO
3	Spectrogram 1	1	0.886363569	1.288636266	2625.0	3656.2	WOTH
4	Spectrogram 1	1	2.849092123	3.173384552	2335.8	3457.0	WOTH
5	Spectrogram 1	1	3.634090634	5.304545054	1950.0	4931.2	KEWA
6	Spectrogram 1	1	4.280477775	4.450986696	2646.0	3660.3	WOTH
7	Spectrogram 1	1	5.079545071	5.509090493	2775.0	4837.5	EATO
8	Spectrogram 1	1	5.28409051	8.161363019	1893.7	3037.5	NOFL
9	Spectrogram 1	1	5.4613632239999985	5.788635926	2381.2	3525.0	WOTH
10	Spectrogram 1	1	5.728811581	6.739890721	2513.7	4321.8	SCTA
11	Spectrogram 1	1	7.288635813	7.581817609	2475.0	3618.7	WOTH
12	Spectrogram 1	1	7.634862202000001	8.165522539	2335.8	5232.2	REVI
13	Spectrogram 1	1	8.297951562	8.564470331	2160.9	4189.5	REVI
14	Spectrogram 1	1	8.468181178	9.688635631	4762.5	7256.2	BTNW
15	Spectrogram 1	1	8.913439801	9.37707613	2587.5	3712.5	WOTH
16	Spectrogram 1	1	10.017985172000001	10.577076039	2025.0	5175.0	EATO
17	Spectrogram 1	1	10.604348764	10.979348735999999	2475.0	3450.0	WOTH
18	Spectrogram 1	1	11.067839889000002	11.516268294000001	2557.8	3704.4	BLJA
19	Spectrogram 1	1	11.095257818	11.715712316	3825.0	8287.5	AMRE
20	Spectrogram 1	1	12.52025771	12.977075857	2156.2	5118.7	EATO
21	Spectrogram 1	1	12.704348605	13.052075852	2643.7	3806.2	WOTH
22	Spectrogram 1	1	13.214739426	22.037466031999998	840.9	2018.1	AMCR
23	Spectrogram 1	1	13.353220546	13.850947780999999	3187.5	4856.2	EATO
24	Spectrogram 1	1	14.161881275999999	14.559544201	2205.0	4762.8	REVI
25	Spectrogram 1	1	14.410038647999999	14.89412952	2568.7	4687.5	EATO
26	Spectrogram 1	1	14.587311361	14.94867497	2756.2	3581.2	WOTH
27	Spectrogram 1	1	16.847921381	17.105979236	2116.8	5556.6	REVI
28	Spectrogram 1	1	16.946402092	17.61458386	4443.7	8343.7	AMRE
29	Spectrogram 1	1	17.03829193	17.545345132	1846.9	4975.4	EATO
30	Spectrogram 1	1	17.089583899999997	18.719129231	1950.0	4950.0	KEWA
31	Spectrogram 1	1	17.435833997	17.893846309	1733.8	5088.5	EATO
32	Spectrogram 1	1	18.549527093	19.007539406	2506.5	3656.2	WOTH
33	Spectrogram 1	1	19.296463619	21.234578877	2280.4	4259.2	SCTA
34	Spectrogram 1	1	19.729089991	20.014074247	2242.4	4391.3	REVI
35	Spectrogram 1	1	20.63675228	21.118870504	1941.2	4956.5	EATO
36	Spectrogram 1	1	21.205651784	21.581703998000002	2205.0	3599.6	WOTH
37	Spectrogram 1	1	21.4997439	21.899902026	2412.3	4805.8	EATO
38	Spectrogram 1	1	22.18917296	22.59897345	2318.1	5201.5	REVI
39	Spectrogram 1	1	22.610516779	23.58439559	1432.3	3561.9	WOTH
40	Spectrogram 1	1	22.707959518000003	43.05816973	810.4	1715.0	AMCR
41	Spectrogram 1	1	22.867058531999998	23.219004835	2600.8	3769.2	WOTH
42	Spectrogram 1	1	23.854381795	24.399175388000003	1470.0	5163.8	EATO
43	Spectrogram 1	1	25.010772375	25.60377779	4202.7	8725.8	AMRE
44	Spectrogram 1	1	25.502532963	25.931618181999998	1884.6	5031.9	EATO
45	Spectrogram 1	1	25.772714625	26.026542024	2028.6	5997.6	REVI
46	Spectrogram 1	1	26.05696892	26.500517686	2374.6	3656.2	WOTH
47	Spectrogram 1	1	26.658465734	27.187272815	1719.9	3528.0	WOTH
48	Spectrogram 1	1	27.196658651999996	27.693240422	1903.5	5201.5	EATO
49	Spectrogram 1	1	27.736631061999997	28.980496079	4918.8	7086.2	BTNW
50	Spectrogram 1	1	28.025901995999998	28.493556673	3015.4	4862.3	EATO
51	Spectrogram 1	1	28.778006425	29.105846817	2506.5	5050.8	REVI
52	Spectrogram 1	1	30.03082065	30.430978775	2563.1	4862.3	EATO
53	Spectrogram 1	1	30.064568925	30.792567443000003	1319.2	3656.2	WOTH
54	Spectrogram 1	1	30.493654144	31.004699460999998	1846.9	5050.8	EATO
55	Spectrogram 1	1	30.951666455999998	32.528193046999995	2129.6	4975.4	KEWA
56	Spectrogram 1	1	31.47717532	31.747161525	1884.6	5088.5	REVI
57	Spectrogram 1	1	32.132856104	32.682470879	2468.8	4711.5	EATO
58	Spectrogram 1	1	32.84483653	33.418557215999996	4033.1	8216.9	AMRE
59	Spectrogram 1	1	32.999114361	34.050132089	1526.5	3411.2	WOTH
60	Spectrogram 1	1	33.62104687	34.185125191	2563.1	5069.6	EATO
61	Spectrogram 1	1	34.61421041	35.149361638	1771.5	4918.8	EATO
62	Spectrogram 1	1	34.900036075	35.145916369	2035.4	5333.5	REVI
63	Spectrogram 1	1	36.471048328	36.967630098	1828.1	5013.1	EATO
64	Spectrogram 1	1	37.006199556	37.232795121	2073.1	6011.9	REVI
65	Spectrogram 1	1	37.083338472	37.526887237	2223.8	5031.9	EATO
66	Spectrogram 1	1	38.162411618	38.697562846	1940.4	3467.7	SCTA
67	Spectrogram 1	1	38.626116787	39.026274912	2619.6	4937.7	EATO
68	Spectrogram 1	1	39.09289979	39.497879096999995	2129.6	5258.1	REVI
69	Spectrogram 1	1	40.288552984	40.881558399	4504.2	8650.4	AMRE
70	Spectrogram 1	1	40.354326901	42.302084524	2355.8	7331.2	OVEN
71	Spectrogram 1	1	41.111252512	41.506589455	2205.0	4975.4	EATO
72	Spectrogram 1	1	42.48235899	42.925907756	2563.1	5390.0	EATO
73	Spectrogram 1	1	43.326439963	43.804481564	3087.0	4013.1	BLJA
74	Spectrogram 1	1	43.685585337	46.308308472	942.3	2035.4	AMCR
75	Spectrogram 1	1	44.563040503	44.852311437	3335.8	5295.8	REVI
76	Spectrogram 1	1	44.842669073	45.281396656000005	2186.2	4975.4	EATO
77	Spectrogram 1	1	45.099001298999994	45.513586051000004	2734.2	3880.8	BLJA
78	Spectrogram 1	1	45.996475773	48.681874278	2431.2	7481.9	OVEN
79	Spectrogram 1	1	46.170038333	47.809240293	2035.4	5182.7	KEWA
80	Spectrogram 1	1	46.174859516000005	46.517163454	2544.2	4975.4	EATO
81	Spectrogram 1	1	47.196950148999996	47.54407527	2186.2	4956.5	EATO
82	Spectrogram 1	1	47.820773382	69.964463385	885.8	1771.5	AMCR
83	Spectrogram 1	1	48.622307813999996	48.926042295	1884.6	5408.8	REVI
84	Spectrogram 1	1	49.350306331000006	49.856530466	1846.9	4881.2	EATO
85	Spectrogram 1	1	49.948132928	51.201640309	4918.8	7218.1	BTNW
86	Spectrogram 1	1	50.160264946999995	50.618277258999996	2355.8	4824.6	EATO
87	Spectrogram 1	1	50.48152528600001	50.714200401999996	2116.8	3483.9	REVI
88	Spectrogram 1	1	51.423414692	51.948923556000004	1978.8	4975.4	EATO
89	Spectrogram 1	1	52.170866028	52.46495814399999	2205.0	5239.2	REVI
90	Spectrogram 1	1	52.329965042	52.918149273999994	2600.8	3750.4	BLJA
91	Spectrogram 1	1	53.221883755	53.694359614	2695.0	3618.5	BLJA
92	Spectrogram 1	1	53.535260601000004	54.041484735	2110.8	4937.7	EATO
93	Spectrogram 1	1	54.325934487	54.80323152800001	2600.8	4749.2	EATO
94	Spectrogram 1	1	55.403978185	57.75189393300001	2374.6	7255.8	OVEN
95	Spectrogram 1	1	55.963235323999996	56.353751085	2374.6	4843.5	EATO
96	Spectrogram 1	1	58.422721021	58.904839245	1809.2	5390.0	EATO
97	Spectrogram 1	1	59.001262888999996	59.517129388	1922.3	5050.8	EATO
98	Spectrogram 1	1	59.74372495300001	61.252754993	1960.0	5107.3	KEWA
99	Spectrogram 1	1	60.760994405	61.214185535	1828.1	5126.2	EATO
100	Spectrogram 1	1	61.491398313999994	62.007264813	4014.2	8254.6	AMRE
101	Spectrogram 1	1	62.161542645	62.54723722399999	2657.3	4994.2	EATO
102	Spectrogram 1	1	62.696693873	63.154706185	1149.6	5993.1	EATO
103	Spectrogram 1	1	63.87788352	64.340717015	980.0	5748.1	EATO
104	Spectrogram 1	1	64.43162632100001	66.75061497600001	2412.3	7651.5	OVEN
105	Spectrogram 1	1	65.136212083	65.4303042	2695.0	4768.1	EATO
106	Spectrogram 1	1	67.695566694	68.095724819	1300.4	5672.7	EATO
107	Spectrogram 1	1	69.194261213	69.57995579199999	2525.4	4730.4	EATO
108	Spectrogram 1	1	70.037968104	70.45258977600001	1187.3	5653.8	EATO
109	Spectrogram 1	1	71.188676113	72.50003768100001	4956.5	7123.8	BTNW
110	Spectrogram 1	1	71.381523403	71.887747537	1394.6	5314.6	EATO
111	Spectrogram 1	1	71.917026015	72.196654585	2054.2	5521.9	REVI
112	Spectrogram 1	1	72.085416009	72.50003768100001	2431.2	4749.2	EATO
113	Spectrogram 1	1	72.138449014	72.69288497	1074.2	1903.5	AMCR
114	Spectrogram 1	1	73.344427187	95.950950685	866.9	1960.0	AMCR
115	Spectrogram 1	1	73.349248369	73.75904885899999	1413.5	5842.3	EATO
116	Spectrogram 1	1	74.276994719	75.848700127	2355.8	4918.8	KEWA
117	Spectrogram 1	1	74.52528560399999	76.260911208	1978.8	7123.8	OVEN
118	Spectrogram 1	1	75.706475251	76.19823583899999	1262.7	5503.1	EATO
119	Spectrogram 1	1	76.54536096	76.86838017	2242.7	5050.8	REVI
