Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	1.721590779	3.954545156	1026.5	3858.7	NOCA
2	Spectrogram 1	1	2.205681651	3.146590671	3155.4	6386.9	EATO
3	Spectrogram 1	1	5.373295349	6.597158893	2965.3	4372.0	EATO
4	Spectrogram 1	1	6.191099179	15.724825095	616.3	1027.2	YBCU
5	Spectrogram 1	1	9.916371566	11.459149880999998	2300.0	7071.2	EATO
6	Spectrogram 1	1	11.324156779	12.548737066	3516.6	4334.0	EATO
7	Spectrogram 1	1	12.683730169	14.935222272999999	969.4	4410.0	NOCA
8	Spectrogram 1	1	17.910396122999998	19.188009415	3250.5	4372.0	EATO
9	Spectrogram 1	1	18.91802321	20.398126156	2338.1	7489.4	EATO
10	Spectrogram 1	1	20.826171498	23.029451779000002	969.4	4429.0	NOCA
11	Spectrogram 1	1	23.834589213	25.174877874	3250.5	4448.0	EATO
12	Spectrogram 1	1	24.226162753	32.280952217	513.6	992.9	YBCU
13	Spectrogram 1	1	29.105507053	31.250933146999998	912.4	4391.0	NOCA
14	Spectrogram 1	1	35.706209944	38.107158696	950.4	4657.1	NOCA
15	Spectrogram 1	1	37.162206979000004	38.328933079	3022.4	4410.0	EATO
16	Spectrogram 1	1	40.455757202	40.754670501	2756.2	4200.9	EATO
17	Spectrogram 1	1	44.434944781000006	47.226409295	988.4	3934.8	NOCA
18	Spectrogram 1	1	44.97973837399999	46.146464475	3478.6	4315.0	EATO
19	Spectrogram 1	1	47.224303511	52.913042155	445.1	856.0	YBCU
20	Spectrogram 1	1	54.919451341000006	56.158495175	3174.4	4295.9	EATO
21	Spectrogram 1	1	62.084747221	63.304506327	3231.5	4353.0	EATO
22	Spectrogram 1	1	62.45597825300001	64.71229153899999	950.4	4391.0	NOCA
23	Spectrogram 1	1	65.512799206	70.673956321	479.3	924.5	YBCU
24	Spectrogram 1	1	70.276786828	71.515830662	3136.4	4353.0	EATO
25	Spectrogram 1	1	70.78301096199999	71.930452334	1957.9	3934.8	NOCA
26	Spectrogram 1	1	74.30022629300001	74.61842432	2965.3	4429.0	EATO
27	Spectrogram 1	1	75.278926287	77.747371591	912.4	4086.9	NOCA
28	Spectrogram 1	1	79.620563779	80.931925347	3212.5	4353.0	EATO
29	Spectrogram 1	1	81.351368201	84.340501187	817.4	4315.0	NOCA
30	Spectrogram 1	1	81.418515935	82.239224525	1677.7	3423.9	WOTH
31	Spectrogram 1	1	83.479542178	89.080666784	445.1	924.5	YBCU
32	Spectrogram 1	1	87.707052044	88.989486519	3060.4	4410.0	EATO
33	Spectrogram 1	1	89.43234212799999	91.934535708	912.4	4219.9	NOCA
34	Spectrogram 1	1	93.82649795799999	95.089647703	3174.4	4410.0	EATO
35	Spectrogram 1	1	96.947861677	97.65175428299999	1311.6	2623.2	WOTH
36	Spectrogram 1	1	97.454085812	100.269656237	912.4	4771.2	NOCA
37	Spectrogram 1	1	99.30059860799999	100.611960175	3440.6	4372.0	EATO
38	Spectrogram 1	1	104.661742854	107.86782904	969.4	4695.1	NOCA
39	Spectrogram 1	1	105.34752321299999	110.500219414	445.1	856.0	YBCU
40	Spectrogram 1	1	105.457237923	106.754135944	3421.6	4448.0	EATO
41	Spectrogram 1	1	108.19411488700001	108.97514640899999	1653.7	3668.7	WOTH
42	Spectrogram 1	1	108.922113405	109.8188533	3459.6	5759.6	EATO
43	Spectrogram 1	1	111.931728687	112.698296662	1273.6	2680.2	WOTH
44	Spectrogram 1	1	112.785077942	116.044197133	950.4	4961.2	NOCA
45	Spectrogram 1	1	113.199699615	114.535167094	3193.4	4410.0	EATO
46	Spectrogram 1	1	116.70098933700001	117.530158841	1951.6	3697.8	WOTH
47	Spectrogram 1	1	117.995389626	119.38389010899999	2224.0	5987.7	EATO
48	Spectrogram 1	1	120.078308441	121.240213359	3478.6	4410.0	EATO
49	Spectrogram 1	1	120.893088239	123.60741383700001	931.4	4961.2	NOCA
50	Spectrogram 1	1	123.043752072	128.509502065	479.3	924.5	YBCU
51	Spectrogram 1	1	123.882042736	124.677537804	1368.6	2661.2	WOTH
52	Spectrogram 1	1	126.65835054700001	127.94078502100001	3079.4	4410.0	EATO
53	Spectrogram 1	1	127.68044118	129.049656935	2262.0	5816.6	EATO
54	Spectrogram 1	1	132.775391068	134.294063472	2794.3	4562.1	EATO
55	Spectrogram 1	1	135.265179915	136.605468576	2167.0	5607.5	EATO
56	Spectrogram 1	1	136.436727198	137.343109458	1311.6	2642.2	WOTH
57	Spectrogram 1	1	136.804392046	143.69186649	479.3	924.5	YBCU
58	Spectrogram 1	1	138.284437419	141.071080751	1045.5	4999.3	NOCA
59	Spectrogram 1	1	139.267958595	140.415399967	3364.5	4353.0	EATO
60	Spectrogram 1	1	144.130217773	144.900160884	1438.0	3218.5	WOTH
61	Spectrogram 1	1	145.748825086	147.09875611200002	3231.5	4448.0	EATO
62	Spectrogram 1	1	147.319982088	148.58911908299999	3526.6	5135.9	COYE
63	Spectrogram 1	1	147.859463028	148.519964994	1463.7	2699.2	WOTH
64	Spectrogram 1	1	148.331938887	151.161972859	969.4	5094.3	NOCA
65	Spectrogram 1	1	151.909077617	153.21079682	3136.4	4295.9	EATO
66	Spectrogram 1	1	152.280308649	152.97455889100002	1653.7	3212.5	WOTH
67	Spectrogram 1	1	153.78451750600001	154.083430805	3174.4	4429.0	EATO
68	Spectrogram 1	1	155.19160942	155.953356213	1387.6	2699.2	WOTH
69	Spectrogram 1	1	155.566147973	160.803453307	445.1	753.3	YBCU
70	Spectrogram 1	1	156.334229609	158.667681811	1064.5	4353.0	NOCA
71	Spectrogram 1	1	159.22104035200002	159.500250491	3389.7	4245.7	EATO
72	Spectrogram 1	1	159.80484337	160.109436249	3766.3	4382.6	EATO
73	Spectrogram 1	1	160.199431449	161.211879718	2281.0	5056.3	EATO
74	Spectrogram 1	1	160.650934701	161.615478817	3389.7	5546.7	EATO
75	Spectrogram 1	1	161.23598563	162.026659516	1881.9	3820.7	WOTH
76	Spectrogram 1	1	163.887972038	164.239918341	2014.9	3820.7	NOCA
77	Spectrogram 1	1	164.551415733	165.07599235799998	1677.7	3287.0	WOTH
78	Spectrogram 1	1	167.160000231	167.99406475700002	1463.7	2547.2	WOTH
79	Spectrogram 1	1	167.71925737	168.94383765700002	3174.4	4410.0	EATO
80	Spectrogram 1	1	167.998885939	170.56857607	1026.5	4790.2	NOCA
81	Spectrogram 1	1	169.716717477	173.68518466400002	376.6	787.5	YBCU
82	Spectrogram 1	1	174.23783193	175.61669004900003	2946.3	4410.0	EATO
83	Spectrogram 1	1	175.78543142799995	176.527893492	1615.7	2680.2	WOTH
84	Spectrogram 1	1	177.31322367299995	178.023940391	2636.4	3560.9	BHVI
85	Spectrogram 1	1	178.609436206	179.29477018400001	1985.9	3937.5	WOTH
86	Spectrogram 1	1	179.115135462	181.631792588	1083.5	4771.2	NOCA
87	Spectrogram 1	1	181.749906353	183.499995505	1045.5	1539.7	AMCR
88	Spectrogram 1	1	184.159804315	185.871324008	2547.2	4676.1	BHVI
89	Spectrogram 1	1	186.63719882700002	187.909990937	2946.3	4429.0	EATO
90	Spectrogram 1	1	187.95820275900002	190.74484609099997	1045.5	4048.8	NOCA
91	Spectrogram 1	1	191.078190423	192.664359378	2585.2	4676.1	BHVI
92	Spectrogram 1	1	192.027963323	192.96327267599997	1615.7	3440.6	WOTH
93	Spectrogram 1	1	193.247722428	194.911030299	3022.4	4809.2	EATO
94	Spectrogram 1	1	194.77327482799998	195.443419159	1919.9	3687.7	WOTH
95	Spectrogram 1	1	195.72786891099997	197.053694025	2813.3	4657.1	BHVI
96	Spectrogram 1	1	197.51325048299998	200.72897903400002	1140.5	4923.2	NOCA
97	Spectrogram 1	1	199.755100222	201.018249968	3003.4	4429.0	EATO
98	Spectrogram 1	1	201.25930908	202.00659232599997	1368.6	2642.2	WOTH
99	Spectrogram 1	1	203.877032545	205.371599037	2357.1	5493.5	EATO
100	Spectrogram 1	1	205.25996794	210.184219482	410.9	787.5	YBCU
101	Spectrogram 1	1	206.155897197	207.322623298	2870.3	4353.0	EATO
102	Spectrogram 1	1	207.61033968700002	210.816425873	950.4	5113.3	NOCA
103	Spectrogram 1	1	212.338364915	213.741328945	2224.0	5626.6	EATO
104	Spectrogram 1	1	215.713387178	217.876603719	1882.3	3764.6	BHVI
105	Spectrogram 1	1	216.932941186	219.85939880200002	950.4	4505.0	NOCA
106	Spectrogram 1	1	219.027287928	224.628412535	445.1	890.2	YBCU
107	Spectrogram 1	1	220.561222196	222.22453006700002	2870.3	4086.9	BHVI
108	Spectrogram 1	1	221.376001993	222.91395912599998	2262.0	6120.8	EATO
109	Spectrogram 1	1	225.45109855	226.76246011700002	2547.2	4372.0	EATO
110	Spectrogram 1	1	226.83322330599998	227.98548586	2433.1	3782.7	BHVI
111	Spectrogram 1	1	228.19554866599998	231.04968854900002	1045.5	4486.0	NOCA
112	Spectrogram 1	1	231.276452204	232.47692658	3098.4	4391.0	EATO
113	Spectrogram 1	1	231.67661032900003	233.180819187	2338.1	6291.9	EATO
114	Spectrogram 1	1	235.99054691900002	241.473218739	479.3	821.7	YBCU
115	Spectrogram 1	1	238.03350199599998	239.166479821	3155.4	4372.0	EATO
116	Spectrogram 1	1	238.256044394	238.511547519	2778.7	4212.8	EATO
117	Spectrogram 1	1	238.848964551	241.597038425	988.4	4638.1	NOCA
118	Spectrogram 1	1	243.23072604599997	244.48905461	3345.5	4410.0	EATO
119	Spectrogram 1	1	245.14955657599998	245.520787608	2642.2	4067.8	EATO
120	Spectrogram 1	1	246.927186508	250.32611998299998	950.4	5151.3	NOCA
121	Spectrogram 1	1	249.68490274599998	250.870913576	3250.5	4372.0	EATO
122	Spectrogram 1	1	250.422543628	251.844792387	2338.1	7356.3	EATO
123	Spectrogram 1	1	252.94372444799998	258.485622661	376.6	787.5	YBCU
124	Spectrogram 1	1	255.580336975	256.766347804	3079.4	4505.0	EATO
125	Spectrogram 1	1	257.762777982	260.197475011	1007.5	4885.2	NOCA
126	Spectrogram 1	1	260.06248193700003	261.412412963	2338.1	7565.4	EATO
127	Spectrogram 1	1	262.34772231700003	263.610872062	3136.4	4429.0	EATO
128	Spectrogram 1	1	265.578765404	268.673964398	988.4	4809.2	NOCA
129	Spectrogram 1	1	266.861195819	273.525898434	376.6	753.3	YBCU
130	Spectrogram 1	1	266.894948154	268.293091002	2262.0	5873.7	EATO
131	Spectrogram 1	1	268.57754075400004	269.845511681	3060.4	4429.0	EATO
