Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	0.395977283	1.06215083	3142.0	7622.7	BCCH
2	Spectrogram 1	1	0.927052698	3.92250438	1096.9	3588.2	NOCA
3	Spectrogram 1	1	1.4208596619999998	2.930231894	3551.1	6042.4	COYE
4	Spectrogram 1	1	2.278034016	3.768772023	3049.1	5150.0	EATO
5	Spectrogram 1	1	4.271896099999999	4.952045315	1468.8	4778.1	EATO
6	Spectrogram 1	1	6.658760718	7.036103776	2621.5	4685.2	EATO
7	Spectrogram 1	1	8.284596856	9.356064798	2119.5	4871.1	EATO
8	Spectrogram 1	1	9.315750142999999	10.526974774	1952.2	4276.1	EATO
9	Spectrogram 1	1	9.539360843999999	10.21951006	5503.2	8087.5	BCCH
10	Spectrogram 1	1	9.700940732000001	13.786494581	1189.9	3495.3	NOCA
11	Spectrogram 1	1	12.742977977	13.204175047	1636.1	4852.5	EATO
12	Spectrogram 1	1	13.083052584	14.62503471	3383.7	7157.9	COYE
13	Spectrogram 1	1	15.079368892	16.150836834	1877.8	4833.9	EATO
14	Spectrogram 1	1	15.438077724000001	15.633737088	6488.6	7381.0	BCCH
15	Spectrogram 1	1	17.851209872000002	18.461480744	966.8	4964.0	EATO
16	Spectrogram 1	1	19.043800278	19.388533442	3030.5	4406.3	EATO
17	Spectrogram 1	1	19.088951987	19.629344514	1431.6	2714.4	NOCA
18	Spectrogram 1	1	21.599913816	22.121672119	1078.3	4982.6	EATO
19	Spectrogram 1	1	21.856134411	22.885675347	2026.5	4889.7	EATO
20	Spectrogram 1	1	22.490575553000003	25.50466146	1041.1	3513.9	NOCA
21	Spectrogram 1	1	23.127920273	23.449360656	2844.6	4294.7	EATO
22	Spectrogram 1	1	25.08073284	25.495344348000003	1543.1	4871.1	EATO
23	Spectrogram 1	1	25.919272968	27.419328086999997	3402.3	7157.9	COYE
24	Spectrogram 1	1	27.689595664000002	28.20669541	2435.5	4331.9	EATO
25	Spectrogram 1	1	29.147723777	30.750267134	1877.8	4833.9	EATO
26	Spectrogram 1	1	30.856750522	31.369191712	1450.2	4833.9	EATO
27	Spectrogram 1	1	31.751193326	32.818002711999995	1915.0	2844.6	NOFL
28	Spectrogram 1	1	31.965486914	32.356805641	2974.7	4183.2	EATO
29	Spectrogram 1	1	32.172823769000004	32.464672065	5636.1	9492.4	TUTI
30	Spectrogram 1	1	33.902012469	34.279355527	2509.9	4331.9	EATO
