Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	0.0	0.242447884	1340.9	2346.5	NOCA
2	Spectrogram 1	1	1.076126498	2.19883856	1892.2	4923.6	EATO
3	Spectrogram 1	1	3.228450809	5.981657564	1216.4	2992.8	NOCA
4	Spectrogram 1	1	4.644651915	6.079487246	3514.1	6603.4	COYE
5	Spectrogram 1	1	6.778377728	8.581239005	1853.6	5000.8	EATO
6	Spectrogram 1	1	7.984943802	8.329676966000001	4904.3	8959.0	BGGN
7	Spectrogram 1	1	9.512950259	10.63566232	2297.7	5541.5	COYE
8	Spectrogram 1	1	10.605470953	14.332315969000001	1158.5	4730.3	NOCA
9	Spectrogram 1	1	14.537399487	15.636818767000001	1911.5	5020.1	EATO
10	Spectrogram 1	1	15.119719021	16.279699532000002	3494.8	6622.7	COYE
11	Spectrogram 1	1	17.638528381	18.113701121	6159.3	7955.0	BGGN
12	Spectrogram 1	1	18.481727065999998	21.048591571	1177.8	2336.3	NOCA
13	Spectrogram 1	1	18.803167449	19.222437513	2857.6	4228.5	EATO
14	Spectrogram 1	1	19.935196622	21.029957346	1988.7	4846.4	EATO
15	Spectrogram 1	1	24.583073383000002	25.812932238000002	1872.9	4981.5	EATO
16	Spectrogram 1	1	25.156075804	27.881331221999996	1119.9	3031.4	NOCA
17	Spectrogram 1	1	25.295832492	26.707375042	3475.5	6951.0	COYE
18	Spectrogram 1	1	29.893970301	31.421976757	1757.0	5232.5	EATO
19	Spectrogram 1	1	32.795587450999996	36.690140493	1332.3	5028.3	NOCA
20	Spectrogram 1	1	36.913751194	38.2554154	1950.1	5831.1	COYE
21	Spectrogram 1	1	39.086286353	40.37670644	1988.7	4885.0	EATO
22	Spectrogram 1	1	40.754156539	43.465436288	1139.2	4730.3	NOCA
23	Spectrogram 1	1	43.94526758399999	45.794714424	1853.6	5232.5	EATO
24	Spectrogram 1	1	47.316628368	51.066766165	1197.1	4953.8	NOCA
25	Spectrogram 1	1	48.989050068999994	51.304352535	2722.5	5097.4	EATO
26	Spectrogram 1	1	51.728388197	53.442736905	2201.1	5580.1	COYE
27	Spectrogram 1	1	54.668044388	59.07503862	1255.0	4730.3	NOCA
28	Spectrogram 1	1	55.483291736000005	57.015956748	2819.0	5174.6	EATO
29	Spectrogram 1	1	60.068224323	61.451815535	946.1	1795.7	NOCA
30	Spectrogram 1	1	61.381937191000006	62.425453796000006	1872.9	4923.6	EATO
31	Spectrogram 1	1	62.481356471000005	63.604068532	3321.0	5444.9	COYE
32	Spectrogram 1	1	63.797487866000004	64.323904725	2915.5	4344.4	EATO
33	Spectrogram 1	1	64.587166675	69.19447882600001	1158.5	4804.8	NOCA
34	Spectrogram 1	1	67.05620149800001	67.99722986399999	2123.9	4923.6	EATO
35	Spectrogram 1	1	67.57330124399999	68.01586409	5889.0	7066.8	BCCH
36	Spectrogram 1	1	68.60291335	70.37782328899999	2201.1	5560.8	COYE
37	Spectrogram 1	1	70.763784326	72.529377152	1139.2	2374.9	NOCA
38	Spectrogram 1	1	72.124082757	73.074428236	1872.9	4942.9	EATO
39	Spectrogram 1	1	72.62254827699999	72.83218331	6333.1	7684.7	BCCH
40	Spectrogram 1	1	73.76393000600001	75.180131112	1293.7	2143.2	NOCA
41	Spectrogram 1	1	75.384444182	79.707584401	984.7	4730.3	NOCA
42	Spectrogram 1	1	75.83782945	76.294367965	5464.2	7877.8	BCCH
43	Spectrogram 1	1	78.566238115	79.451363806	2046.7	4827.1	EATO
44	Spectrogram 1	1	81.942293285	82.301002118	4112.7	6738.6	BCCH
45	Spectrogram 1	1	83.54949519899999	84.565060466	1930.8	4904.3	EATO
46	Spectrogram 1	1	84.842333813	85.331482221	6661.3	7723.3	BCCH
47	Spectrogram 1	1	85.368750671	85.676215385	2664.5	4209.2	EATO
48	Spectrogram 1	1	85.871874748	86.249217806	6970.3	7761.9	BCCH
49	Spectrogram 1	1	86.85948867799999	87.13434349799999	2819.0	4344.4	EATO
50	Spectrogram 1	1	87.238444087	87.73690960799999	6835.1	7781.2	BCCH
51	Spectrogram 1	1	88.42332973100002	92.26663865399999	1197.1	5028.3	NOCA
52	Spectrogram 1	1	89.33640676	89.83953083700001	7375.7	8379.8	BCCH
53	Spectrogram 1	1	91.43741563799999	92.397078229	1988.7	4904.3	EATO
54	Spectrogram 1	1	91.734864105	91.89325501799999	6564.8	7588.1	BCCH
55	Spectrogram 1	1	93.97562967100001	94.627827549	6873.7	7877.8	BCCH
56	Spectrogram 1	1	95.315824295	95.516142215	6603.4	7626.8	BCCH
57	Spectrogram 1	1	95.74441147200001	96.05653474200001	3050.7	4228.5	EATO
58	Spectrogram 1	1	96.750659626	97.155954022	2876.9	4228.5	EATO
59	Spectrogram 1	1	96.86796543700001	99.607196524	1274.3	4767.6	NOCA
60	Spectrogram 1	1	97.123344128	97.854737462	3803.7	7646.1	BCCH
61	Spectrogram 1	1	99.70968476200001	101.144520093	2046.7	5309.8	EATO
62	Spectrogram 1	1	101.10424116600001	101.84029305700001	5502.8	8457.0	BCCH
63	Spectrogram 1	1	101.82631738799999	103.13537170000001	2278.4	5309.8	COYE
64	Spectrogram 1	1	102.357392803	103.014249237	6835.1	7839.1	BCCH
65	Spectrogram 1	1	103.21922571299999	103.950619047	2548.7	7588.1	BCCH
66	Spectrogram 1	1	105.743499805	106.70316239700001	1853.6	4885.0	EATO
67	Spectrogram 1	1	107.013780357	110.10706172100001	1235.7	4879.3	NOCA
68	Spectrogram 1	1	109.086837898	109.478156624	2799.7	4325.0	EATO
69	Spectrogram 1	1	110.47890383200001	110.849835521	2942.5	4171.6	EATO
70	Spectrogram 1	1	111.18714764100001	111.769467175	1216.4	4749.8	EATO
71	Spectrogram 1	1	111.35485566700001	112.281908365	2510.1	5039.4	EATO
72	Spectrogram 1	1	112.058368977	113.23698371399999	3514.1	5985.6	COYE
73	Spectrogram 1	1	113.16244681299999	113.544448428	2490.8	4788.4	EATO
74	Spectrogram 1	1	113.239366513	114.236297555	1042.6	1699.1	AMCR
75	Spectrogram 1	1	114.422639805	116.435136114	2104.6	5444.9	COYE
76	Spectrogram 1	1	115.55001042299999	116.18823263200001	1119.9	5193.9	EATO
77	Spectrogram 1	1	115.83348322100001	118.125492906	1042.6	2355.6	NOCA
78	Spectrogram 1	1	117.25900144	118.39568917	1892.2	4846.4	EATO
79	Spectrogram 1	1	118.995908066	119.261445774	2934.9	3958.2	EATO
80	Spectrogram 1	1	120.918422224	122.39984311799999	984.7	1699.1	AMCR
81	Spectrogram 1	1	121.40757063299999	123.485286729	1699.1	5097.4	EATO
82	Spectrogram 1	1	125.259533262	125.58563220100001	2857.6	4286.4	EATO
83	Spectrogram 1	1	125.42724128799999	126.060804941	1409.5	4363.7	EATO
84	Spectrogram 1	1	126.14931751	126.410196661	2857.6	4402.3	EATO
85	Spectrogram 1	1	128.095894897	129.158045726	1641.2	5000.8	EATO
86	Spectrogram 1	1	129.894097617	130.48573426299998	1177.8	5136.0	EATO
87	Spectrogram 1	1	130.712533939	132.315077296	2162.5	5850.4	COYE
88	Spectrogram 1	1	133.795799056	134.788071541	1834.3	5039.4	EATO
89	Spectrogram 1	1	134.648314853	135.738417021	3494.8	6487.6	COYE
90	Spectrogram 1	1	138.014211008	138.349627059	2992.8	4749.8	EATO
91	Spectrogram 1	1	139.476997676	140.4972215	1930.8	4942.9	EATO
92	Spectrogram 1	1	139.55628591299998	140.946039702	868.1	1909.8	AMCR
93	Spectrogram 1	1	140.947631876	141.404170391	2896.2	4267.1	EATO
94	Spectrogram 1	1	143.556494701	144.059618778	2761.1	4325.0	EATO
95	Spectrogram 1	1	147.062953719	148.58630161899998	1718.4	4846.4	EATO
96	Spectrogram 1	1	149.820819031	150.277357545	1004.0	4556.7	EATO
97	Spectrogram 1	1	150.779818217	151.185112612	2857.6	4209.2	EATO
98	Spectrogram 1	1	152.18670221	152.56870382399998	2896.2	4267.1	EATO
99	Spectrogram 1	1	152.94604688200002	153.90105091799998	1930.8	4981.5	EATO
100	Spectrogram 1	1	153.39183224	154.413301275	2343.9	5642.7	COYE
101	Spectrogram 1	1	154.571990062	154.97728445799999	2741.8	4093.3	EATO
102	Spectrogram 1	1	155.843775924	156.384168451	2857.6	4286.4	EATO
103	Spectrogram 1	1	156.766170066	157.152830236	2876.9	4170.6	EATO
104	Spectrogram 1	1	157.292586924	157.669929982	2722.5	3378.9	EATO
105	Spectrogram 1	1	158.431728909	159.465928401	1930.8	4962.2	EATO
106	Spectrogram 1	1	160.919397958	161.338668022	2838.3	4421.6	EATO
107	Spectrogram 1	1	161.194252777	161.948938893	1119.9	5020.1	EATO
108	Spectrogram 1	1	163.700663092	165.10288853	1757.0	4981.5	EATO
109	Spectrogram 1	1	166.230259147	166.62623643	2548.7	4286.4	EATO
110	Spectrogram 1	1	167.588317549	168.165978526	1544.7	5020.1	EATO
111	Spectrogram 1	1	169.369498396	170.380405106	1872.9	4885.0	EATO
112	Spectrogram 1	1	169.98758107	171.11961024299998	3340.3	6120.7	COYE
113	Spectrogram 1	1	171.226757038	172.16778540400003	1815.0	5444.9	COYE
114	Spectrogram 1	1	172.13051695400003	172.666250925	1486.7	5000.8	EATO
115	Spectrogram 1	1	173.094838102	173.50944961	4460.2	8572.9	BGGN
116	Spectrogram 1	1	174.897035973	176.252675847	2046.7	5000.8	EATO
117	Spectrogram 1	1	177.523027855	178.161250065	1119.9	4865.7	EATO
118	Spectrogram 1	1	178.822765055	179.097619875	1853.6	3649.3	EATO
119	Spectrogram 1	1	179.30259635099998	179.68925652099998	2683.8	4363.7	EATO
120	Spectrogram 1	1	180.308844505	180.71413890099998	2471.5	4653.3	EATO
121	Spectrogram 1	1	180.753825878	181.00072936	1815.0	3610.6	EATO
122	Spectrogram 1	1	181.224340061	181.559756113	1911.5	3745.8	EATO
123	Spectrogram 1	1	182.301145322	182.53740346599997	2430.7	4253.7	EATO
124	Spectrogram 1	1	182.547370042	183.125031019	1486.7	4846.4	EATO
125	Spectrogram 1	1	183.670082103	184.75552571400002	1872.9	4885.0	EATO
126	Spectrogram 1	1	184.768802249	186.236247474	2181.8	5522.2	COYE
127	Spectrogram 1	1	186.417931168	187.00025070200002	1448.1	4904.3	EATO
128	Spectrogram 1	1	187.57791168	188.025133082	2471.5	4247.8	EATO
129	Spectrogram 1	1	188.55209016700002	189.46745385	2979.7	4953.8	HOWA
130	Spectrogram 1	1	189.21860097599998	190.17360501099998	2066.0	4885.0	EATO
131	Spectrogram 1	1	190.53697240000002	191.193828835	1332.3	4942.9	EATO
132	Spectrogram 1	1	192.82380398	193.40413258900003	2793.5	4171.6	EATO
133	Spectrogram 1	1	194.281788093	195.218157903	2066.0	4962.2	EATO
134	Spectrogram 1	1	196.36430537299998	196.75096554299998	2992.8	4286.4	EATO
135	Spectrogram 1	1	197.827092042	198.414070132	2838.3	4325.0	EATO
