0.000000000,0.104489796,Trotro_song
0.128979592,0.138775510,Trotro_song
0.336326531,0.156734694,Trotro_song
0.524081633,0.057142857,Trotro_song
0.607346939,0.039183673,Trotro_song
0.679183673,0.062040816,Trotro_song
0.765714286,0.044081633,Trotro_song
0.840816327,0.057142857,Trotro_song
0.925714286,0.047346939,Trotro_song
1.008979592,0.045714286,Trotro_song
1.084081633,0.047346939,Trotro_song
1.164081633,0.052244898,Trotro_song
1.250612245,0.047346939,Trotro_song
1.335510204,0.324897959,Trotro_song
1.533061224,0.037551020,Trotro_song
1.650612245,0.088163265,Trotro_song
1.781224490,0.127346939,Trotro_song
1.941224490,0.155102041,Trotro_song
2.122448980,0.142040816,Trotro_song
2.337959184,0.081632653,Trotro_song
2.457142857,0.094693878,Trotro_song
2.563265306,0.088163265,Trotro_song
2.666122449,0.091428571,Trotro_song
2.775510204,0.081632653,Trotro_song
2.891428571,0.097959184,Trotro_song
3.004081633,0.388571429,Trotro_song
3.426938776,0.076734694,Trotro_song
3.502040816,0.073469388,Trotro_song
3.580408163,0.114285714,Trotro_song
3.663673469,0.060408163,Trotro_song
3.761632653,0.109387755,Trotro_song
3.857959184,0.035918367,Trotro_song
3.921632653,0.119183673,Trotro_song
3.937959184,0.122448980,Siteur_call
4.009795918,0.062040816,Trotro_song
4.091428571,0.088163265,Trotro_song
4.176326531,0.044081633,Trotro_song
4.244897959,0.099591837,Trotro_song
4.326530612,0.053877551,Trotro_song
4.403265306,0.101224490,Trotro_song
4.434285714,0.119183673,Siteur_call
4.501224490,0.065306122,Trotro_song
