0.004353741,0.039183673,Sylmel_call
0.091428571,0.039183673,Sylmel_call
0.172698413,0.030476190,Sylmel_call
0.238004535,0.039183673,Sylmel_call
0.316371882,0.031927438,Sylmel_call
0.394739229,0.030476190,Sylmel_call
0.455691610,0.044988662,Sylmel_call
0.541315193,0.044988662,Sylmel_call
0.625487528,0.030476190,Sylmel_call
0.689342404,0.044988662,Sylmel_call
0.773514739,0.044988662,Sylmel_call
0.853333333,0.039183673,Sylmel_call
0.924444444,0.047891156,Sylmel_call
1.007165533,0.055147392,Sylmel_call
1.095691610,0.047891156,Sylmel_call
1.179863946,0.042086168,Sylmel_call
1.261133787,0.046439909,Sylmel_call
1.356916100,0.052244898,Sylmel_call
1.446893424,0.053696145,Sylmel_call
