0,0.171428571,Colpal_song
0.044897959,0.102040816,Erirub_song
0.089795918,0.114285714,Erirub_song
0.224489796,0.159183673,Erirub_song
0.363265306,0.408163265,Erirub_song
0.4,0.179591837,Colpal_song
0.628571429,0.061224490,Colpal_song
0.72244898,0.179591837,Colpal_song
0.808163265,0.159183673,Erirub_song
0.979591837,0.175510204,Erirub_song
1.12244898,0.151020408,Colpal_song
1.314285714,0.155102041,Erirub_song
1.542857143,0.040816327,Erirub_song
1.653061224,0.167346939,Erirub_song
1.706122449,0.200000000,Colpal_song
1.836734694,0.040816327,Erirub_song
1.914285714,0.085714286,Erirub_song
2.012244898,0.061224490,Erirub_song
2.102040816,0.065306122,Erirub_song
2.187755102,0.273469388,Erirub_song
2.469387755,0.097959184,Lopcri_call
2.559183673,0.155102041,Colpal_song
3.293877551,0.102040816,Lopcri_call
3.412244898,0.126530612,Lopcri_call
3.571428571,0.057142857,Lopcri_call
4.632653061,0.089795918,Lopcri_call
4.767346939,0.077551020,Lopcri_call
