0.277188209,0.029024943,Sylcan_call
0.510839002,0.021768707,Sylcan_call
0.831564626,0.020317460,Sylcan_call
1.114557823,0.024671202,Sylcan_call
1.516553288,0.024671202,Sylcan_call
2.005623583,0.026122449,Sylcan_call
2.169614512,0.017414966,Sylcan_call
2.339410431,0.030476190,Sylcan_call
2.496145125,0.021768707,Sylcan_call
2.726893424,0.031927438,Sylcan_call
2.959092971,0.023219955,Sylcan_call
3.170975057,0.023219955,Sylcan_call
3.372698413,0.030476190,Sylcan_call
3.638276644,0.030476190,Sylcan_call
3.869024943,0.036281179,Sylcan_call
4.111383220,0.030476190,Sylcan_call
4.363900227,0.026122449,Sylcan_call
4.583038549,0.024671202,Sylcan_call
