0.261224490,0.163265306,Cerbra_call
0.489795918,0.042448980,Motcin_call
0.584489796,0.071836735,Motcin_call
0.839183673,0.153469388,Cerbra_call
1.221224490,0.062040816,Motcin_call
1.472653061,0.143673469,Cerbra_call
1.920000000,0.035918367,Motcin_call
1.982040816,0.052244898,Motcin_call
2.076734694,0.052244898,Motcin_call
2.768979592,0.045714286,Motcin_call
2.915918367,0.062040816,Motcin_call
3.265306122,0.084897959,Parcae_call
3.441632653,0.094693878,Parcae_call
3.565714286,0.094693878,Parcae_call
3.673469388,0.052244898,Motcin_call
3.764897959,0.052244898,Motcin_call
