0.034829932,0.194467120,Fricoe_song
0.095782313,0.145124717,Colpal_song
0.429569161,0.505034014,Colpal_song
1.198730159,0.043537415,Unknown
1.282902494,0.133514739,Colpal_song
1.428027211,0.081269841,Unknown
1.828571429,0.406349206,Colpal_song
2.321995465,0.049342404,Sylatr_song
2.377142857,0.040634921,Sylatr_song
2.481632653,0.243809524,Colpal_song
2.917006803,0.055147392,Sylatr_song
3.08244898,0.063854875,Sylatr_song
3.250793651,0.223492063,Colpal_song
3.465578231,0.127709751,Sylatr_song
3.654240363,0.084172336,Sylatr_song
3.668752834,0.116099773,Colpal_song
3.761632653,0.081269841,Sylatr_song
3.921269841,0.052244898,Sylatr_song
4.002539683,0.078367347,Sylatr_song
4.243446712,0.107392290,Sylatr_song
4.571428571,0.063854875,Sylatr_song
4.574331066,0.290249433,Colpal_song
4.670113379,0.110294785,Sylatr_song
4.832653061,0.119002268,Sylatr_song
