0.000000000,0.148752834,Turphi_song
0.399092971,0.166893424,Turphi_song
0.816326531,0.119727891,Turphi_song
1.389569161,0.076190476,Turphi_song
1.690702948,0.116099773,Turphi_song
1.817687075,0.297505669,Turphi_song
2.329251701,0.036281179,Turphi_song
2.459863946,0.068934240,Turphi_song
2.623129252,0.217687075,Unknown
2.626757370,0.065306122,Turphi_song
2.753741497,0.047165533,Turphi_song
2.877097506,0.148752834,Turphi_song
2.978684807,0.126984127,Unknown
3.214512472,0.195918367,Unknown
3.468480726,0.039909297,Turphi_song
3.602721088,0.112471655,Turphi_song
4.081632653,0.301133787,Turphi_song
4.865306122,0.138594105,Turphi_song
