0.171247166,0.040634921,Sylatr_call
0.316371882,0.034829932,Sylatr_call
0.435374150,0.029024943,Sylatr_call
0.676281179,0.029024943,Sylatr_call
0.803990930,0.040634921,Sylatr_call
1.010068027,0.043537415,Sylatr_call
1.433832200,0.034829932,Sylatr_call
1.544126984,0.040634921,Sylatr_call
1.677641723,0.031927438,Sylatr_call
1.822766440,0.040634921,Sylatr_call
1.967891156,0.031927438,Sylatr_call
2.098503401,0.029024943,Sylatr_call
2.263945578,0.029024943,Sylatr_call
2.438095238,0.037732426,Sylatr_call
2.609342404,0.040634921,Sylatr_call
2.827029478,0.029024943,Sylatr_call
3.004081633,0.034829932,Sylatr_call
3.146303855,0.040634921,Sylatr_call
3.320453515,0.034829932,Sylatr_call
3.474285714,0.031927438,Sylatr_call
3.616507937,0.029024943,Sylatr_call
3.761632653,0.029024943,Sylatr_call
3.906757370,0.023219955,Sylatr_call
4.063492063,0.029024943,Sylatr_call
4.214421769,0.034829932,Sylatr_call
4.330521542,0.046439909,Sylatr_call
4.466938776,0.075464853,Sylatr_call
4.661405896,0.037732426,Sylatr_call
