0,0.081632653,Unknown
0.171428571,0.046938776,Unknown
0.293877551,0.132653061,Unknown
0.465306122,0.110204082,Unknown
0.634693878,0.171428571,Unknown
0.846938776,0.055102041,Unknown
1.067346939,0.034693878,Unknown
1.118367347,0.091836735,Unknown
1.309024943,0.771428571,Denmaj_drum
2.110204082,0.116326531,Unknown
2.22244898,0.240816327,Unknown
2.463265306,0.059183673,Unknown
2.604081633,0.087755102,Unknown
2.846938776,0.136734694,Unknown
3.475510204,0.034693878,Unknown
3.602040816,0.040816327,Unknown
3.63877551,0.134693878,Unknown
3.797959184,0.169387755,Unknown
4.024489796,0.251020408,Unknown
4.281179138,0.057142857,Loxcur_call
4.417596372,0.271428571,Unknown
4.487256236,0.063854875,Loxcur_call
4.757142857,0.175510204,Unknown
4.757188209,0.063854875,Loxcur_call
