0.728526077,0.116099773,Parcae_song
0.954920635,0.127709751,Parcae_song
1.044897959,0.121904762,Parmaj_song
1.17260771,0.081269841,Parcae_song
1.268390023,0.046439909,Parmaj_song
1.335147392,0.089977324,Parcae_song
1.468662132,0.116099773,Parmaj_song
1.607981859,0.017414966,Parmaj_song
1.639909297,0.107392290,Parcae_song
1.88952381,0.130612245,Parmaj_song
2.075283447,0.014512472,Parmaj_song
2.307482993,0.208979592,Parmaj_song
2.484535147,0.110294785,Parcae_song
2.719637188,0.104489796,Parcae_song
2.745759637,0.136417234,Parmaj_song
2.911201814,0.081269841,Parcae_song
2.937324263,0.031927438,Parmaj_song
3.094058957,0.110294785,Parcae_song
3.172426304,0.145124717,Parmaj_song
3.36399093,0.098684807,Parcae_song
3.369795918,0.020317460,Parmaj_song
3.596190476,0.133514739,Parmaj_song
3.599092971,0.101587302,Parcae_song
3.790657596,0.029024943,Parmaj_song
3.810975057,0.092879819,Parcae_song
4.005442177,0.136417234,Parmaj_song
4.205714286,0.023219955,Parmaj_song
4.437913832,0.150929705,Parmaj_song
4.646893424,0.017414966,Parmaj_song
4.879092971,0.124807256,Parmaj_song
