1.051428571,0.254693878,Petpet_call
2.011428571,0.189387755,Petpet_call
2.723265306,0.195918367,Petpet_call
3.098775510,0.143673469,Petpet_call
3.209795918,0.277551020,Sylcan_song
3.598367347,0.124081633,Sylcan_song
3.833469388,0.179591837,Sylcan_song
4.058775510,0.042448980,Sylcan_song
4.114285714,0.078367347,Sylcan_song
4.176326531,0.208979592,Sylcan_song
4.378775510,0.111020408,Sylcan_song
4.519183673,0.173061224,Sylcan_song
4.731428571,0.075102041,Sylcan_song
4.871836735,0.065306122,Sylcan_song
