0.000000000,0.030476190,Sylmel_song
0.021768707,0.050793651,Sylmel_song
0.114648526,0.082721088,Sylmel_song
0.217687075,0.052244898,Sylmel_song
0.316371882,0.066757370,Sylmel_song
0.426666667,0.092879819,Sylmel_song
0.544217687,0.040634921,Sylmel_song
0.651609977,0.063854875,Sylmel_song
0.767709751,0.026122449,Sylmel_song
0.805442177,0.026122449,Sylmel_song
0.859138322,0.040634921,Sylmel_song
0.921541950,0.030476190,Sylmel_song
0.985396825,0.024671202,Sylmel_song
1.063764172,0.136417234,Sylmel_song
1.249523810,0.034829932,Sylmel_song
1.316281179,0.021768707,Sylmel_song
1.349659864,0.027573696,Sylmel_song
1.436734694,0.047891156,Sylmel_song
1.510748299,0.017414966,Sylmel_song
1.544126984,0.024671202,Sylmel_song
1.573151927,0.098684807,Sylmel_song
1.668934240,0.034829932,Sylmel_song
1.748752834,0.050793651,Sylmel_song
