Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	0.0	0.37035862	1000.8	1701.3	AMCR
2	Spectrogram 1	1	0.337499974	2.134090748	1728.7	7318.0	EATO
3	Spectrogram 1	1	3.982556784	5.376874861	2093.6	7298.8	EATO
4	Spectrogram 1	1	5.499602124	6.767783846	2381.7	5743.0	EATO
5	Spectrogram 1	1	7.824176108	8.165085173	3092.4	4244.8	EATO
6	Spectrogram 1	1	9.480994165	9.784403232999999	2996.3	4283.2	EATO
7	Spectrogram 1	1	11.019062531	12.314516978	2247.3	5723.8	EATO
8	Spectrogram 1	1	14.559687555	16.366505601	1843.9	7145.1	EATO
9	Spectrogram 1	1	18.097897811	18.933125021	2324.1	5819.8	EATO
10	Spectrogram 1	1	18.564943230999997	19.802443137	2304.9	7241.2	EATO
11	Spectrogram 1	1	20.39536935	20.671505692	2957.9	4609.8	EATO
12	Spectrogram 1	1	24.150426243000002	25.885653384	1978.4	7510.1	EATO
13	Spectrogram 1	1	24.756647684	25.979249656999997	3235.8	3702.8	DOWO
14	Spectrogram 1	1	24.924289821	26.54360788	2285.7	5858.2	EATO
15	Spectrogram 1	1	26.678551201999998	27.479687505	2151.2	4379.3	EATO
16	Spectrogram 1	1	27.694460216	28.778551043	2074.4	5339.6	COYE
17	Spectrogram 1	1	28.691903473000004	29.711221576999996	2112.8	3226.8	TUTI
18	Spectrogram 1	1	31.861931938	33.038068213	2285.7	5781.4	EATO
19	Spectrogram 1	1	32.02556829	33.958522689	1901.5	7241.2	EATO
20	Spectrogram 1	1	35.398977451	35.733068335	3015.5	4398.5	EATO
21	Spectrogram 1	1	36.745397695	38.320397576	1037.2	1805.5	AMCR
22	Spectrogram 1	1	38.466988474000004	39.748806559	2285.7	5704.6	EATO
23	Spectrogram 1	1	44.988721533	46.64894868	2036.0	8470.4	EATO
24	Spectrogram 1	1	45.438721498999996	46.70349413	2400.9	5723.8	EATO
25	Spectrogram 1	1	47.805876772	48.140082848	2902.2	4103.1	EATO
26	Spectrogram 1	1	50.432357902	51.645994173999995	1248.5	3668.6	CARW
27	Spectrogram 1	1	52.464914834	53.65127838	2304.9	5762.2	EATO
28	Spectrogram 1	1	54.938494342	56.530539676000004	1709.5	7452.4	EATO
29	Spectrogram 1	1	58.14485792399999	59.290312383	2208.8	5762.2	EATO
30	Spectrogram 1	1	60.02954535	61.335227069	2016.8	5032.3	EATO
31	Spectrogram 1	1	63.754090848000004	64.91318167	2362.5	5627.7	EATO
32	Spectrogram 1	1	66.312081292	66.58283051800001	3235.8	3736.2	COYE
33	Spectrogram 1	1	66.598096353	67.931050797	998.8	1709.5	AMCR
34	Spectrogram 1	1	66.862040657	67.230090386	3202.4	3802.9	COYE
35	Spectrogram 1	1	67.619292398	67.961959386	3335.9	3702.8	COYE
36	Spectrogram 1	1	68.04656851899999	68.355391855	3335.9	3869.6	COYE
37	Spectrogram 1	1	68.85458574	69.43415830100001	3302.5	4003.0	COYE
38	Spectrogram 1	1	69.654142047	70.05603542899999	3202.4	3869.6	COYE
39	Spectrogram 1	1	70.347936938	70.69060392600001	3302.5	3802.9	COYE
40	Spectrogram 1	1	71.126340962	71.553617083	3302.5	3936.3	COYE
41	Spectrogram 1	1	71.883834807	73.141789257	2324.1	5685.4	EATO
42	Spectrogram 1	1	71.88782315899999	72.319329737	3302.5	3802.9	COYE
43	Spectrogram 1	1	72.877750015	73.254260657	3335.9	3802.9	COYE
44	Spectrogram 1	1	73.60281209	73.966631362	3169.1	4069.7	COYE
45	Spectrogram 1	1	74.65366176100001	74.894797791	3435.9	3869.6	COYE
46	Spectrogram 1	1	75.27833605800001	75.57869848	3269.1	3669.4	COYE
47	Spectrogram 1	1	76.86898775899999	77.11858470199999	3169.1	3802.9	COYE
48	Spectrogram 1	1	77.789772482	79.006817844	1690.2	4917.1	EATO
49	Spectrogram 1	1	80.039431611	80.223522507	2996.3	4398.5	EATO
50	Spectrogram 1	1	80.318977045	81.631476946	2266.5	5666.2	EATO
51	Spectrogram 1	1	81.612156635	81.874444948	2968.9	3736.2	COYE
52	Spectrogram 1	1	86.82724416200001	88.092016793	2343.3	5704.6	EATO
53	Spectrogram 1	1	90.927869094	91.282414521	2938.7	4321.6	EATO
54	Spectrogram 1	1	92.342811379	94.11114225899999	1501.1	2368.5	NOCA
55	Spectrogram 1	1	92.712812291	93.875312203	2458.5	5685.4	EATO
56	Spectrogram 1	1	93.721903124	95.460539356	2247.3	6664.9	COYE
57	Spectrogram 1	1	96.11124983	97.05215885	998.8	1709.5	AMCR
58	Spectrogram 1	1	97.52576689	99.574630371	1421.3	3687.8	NOCA
59	Spectrogram 1	1	98.58258499200001	99.72803945	2170.4	5647.0	EATO
60	Spectrogram 1	1	100.926533916	101.806079304	2593.0	5416.5	EATO
61	Spectrogram 1	1	102.964914565	103.858096315	2112.8	4513.7	NOCA
62	Spectrogram 1	1	104.772866637	106.460818841	1701.3	3636.1	NOCA
63	Spectrogram 1	1	104.86693158700001	106.131704219	2381.7	5781.4	EATO
64	Spectrogram 1	1	108.44039749299999	109.306306519	2689.0	5454.9	EATO
65	Spectrogram 1	1	109.131107731	111.149289397	1421.3	3630.2	NOCA
66	Spectrogram 1	1	111.029971224	112.281107493	2381.7	5685.4	EATO
67	Spectrogram 1	1	111.964886105	112.888749672	1075.6	1767.1	AMCR
68	Spectrogram 1	1	114.97477245	116.955454119	1421.3	4206.4	NOCA
69	Spectrogram 1	1	115.437006845	115.72885514	2575.9	4224.5	EATO
70	Spectrogram 1	1	116.800709875	117.932527971	2362.5	5627.7	EATO
71	Spectrogram 1	1	117.38012550399999	119.030003598	1367.7	2435.2	NOCA
72	Spectrogram 1	1	120.335425759	121.000198436	6511.3	8547.3	BCCH
73	Spectrogram 1	1	122.609033662	123.935169926	1018.0	1690.2	AMCR
74	Spectrogram 1	1	122.834033645	124.04085173600001	2228.0	5666.2	EATO
75	Spectrogram 1	1	123.212442708	123.48857905	6472.9	8508.8	BGGN
76	Spectrogram 1	1	124.34857907700001	127.072442508	1555.8	3687.8	NOCA
77	Spectrogram 1	1	125.606363106	126.182499426	4955.5	8201.5	BCCH
78	Spectrogram 1	1	129.19678918399998	130.38656182100002	2343.3	5723.8	EATO
79	Spectrogram 1	1	132.588323261	135.179232156	1402.1	3707.0	NOCA
80	Spectrogram 1	1	132.67695961799998	133.754232263	3169.2	5435.7	EATO
81	Spectrogram 1	1	135.561959491	136.78241394399998	2304.9	5685.4	EATO
82	Spectrogram 1	1	139.246675364	139.74781169	6415.2	7260.4	BGGN
83	Spectrogram 1	1	140.399857045	143.287356826	1479.0	3783.8	NOCA
84	Spectrogram 1	1	140.549857033	141.456675147	2823.5	5397.3	EATO
85	Spectrogram 1	1	141.187356985	142.387356895	2381.7	5762.2	EATO
86	Spectrogram 1	1	144.547214782	144.864260212	6857.0	9219.5	BGGN
87	Spectrogram 1	1	146.098010328	146.929828447	2765.9	5435.7	EATO
88	Spectrogram 1	1	146.605879553	148.821788477	1094.8	1747.9	AMCR
89	Spectrogram 1	1	147.649061293	148.924061196	2285.7	5627.7	EATO
90	Spectrogram 1	1	149.06008398	151.395311076	1632.6	3687.8	NOCA
91	Spectrogram 1	1	151.217867941	152.076958785	3054.0	5454.9	EATO
92	Spectrogram 1	1	151.93360655700002	154.26542456200002	998.8	1863.1	AMCR
93	Spectrogram 1	1	153.934487066	154.749259732	5358.8	8451.2	BGGN
94	Spectrogram 1	1	154.78675972899998	156.000396001	2285.7	5608.5	EATO
95	Spectrogram 1	1	156.775083622	157.542129019	2804.3	5454.9	EATO
96	Spectrogram 1	1	157.67707234	159.50775402	1018.0	1632.6	AMCR
97	Spectrogram 1	1	159.08843587	159.998655325	1920.7	3591.8	NOCA
98	Spectrogram 1	1	159.54256642299998	159.82943705899999	2935.6	3709.3	TUTI
99	Spectrogram 1	1	160.019117618	160.55434485	5378.0	8969.8	BGGN
100	Spectrogram 1	1	160.546276644	161.814458366	2324.1	5800.6	EATO
101	Spectrogram 1	1	163.237284401	164.319648421	1904.3	3387.7	TUTI
102	Spectrogram 1	1	163.907148452	164.926466557	1062.4	2225.0	NOFL
103	Spectrogram 1	1	164.118512073	164.950330192	2906.6	5512.5	EATO
104	Spectrogram 1	1	165.32674703200001	166.96112781	1410.9	3587.7	NOCA
105	Spectrogram 1	1	166.662214511	168.098926817	2358.2	5724.1	EATO
106	Spectrogram 1	1	170.765376772	171.66211666799998	2841.9	5442.0	EATO
107	Spectrogram 1	1	171.13178662200002	174.434296453	1350.4	3688.4	NOCA
108	Spectrogram 1	1	171.227644258	172.443678823	2163.8	3503.3	TUTI
109	Spectrogram 1	1	174.720290351	175.96415536700005	2317.9	5683.8	EATO
110	Spectrogram 1	1	174.87665534	175.918970681	1030.4	1957.7	AMCR
111	Spectrogram 1	1	177.19721691200004	178.046080485	1048.1	1693.1	AMCR
112	Spectrogram 1	1	177.469944165	178.359716825	2882.2	5401.6	EATO
113	Spectrogram 1	1	178.098040887	180.794631593	1471.3	3607.8	NOCA
114	Spectrogram 1	1	181.48858064200002	182.72267145799998	2338.0	5663.7	EATO
115	Spectrogram 1	1	183.296393009	184.47252928400002	1062.4	1744.0	AMCR
116	Spectrogram 1	1	183.66798389	184.53730200599998	2866.5	5412.3	EATO
117	Spectrogram 1	1	185.307245372	188.215199698	1483.4	3708.4	NOCA
118	Spectrogram 1	1	186.48426750000002	186.83116494599997	4203.2	6571.6	BCCH
119	Spectrogram 1	1	188.28985893599997	189.646677015	2245.1	5753.0	EATO
120	Spectrogram 1	1	189.864858817	190.792131474	2906.6	5392.2	EATO
121	Spectrogram 1	1	191.167955489	191.887273616	2205.0	3147.1	TUTI
122	Spectrogram 1	1	191.41341001599997	192.330455401	1022.3	1764.0	AMCR
123	Spectrogram 1	1	193.15295543	193.995000821	6053.7	7777.6	BCCH
124	Spectrogram 1	1	194.89296805	195.893590778	2163.8	3297.2	TUTI
125	Spectrogram 1	1	194.92292724200001	200.046790491	1503.4	3668.3	NOCA
126	Spectrogram 1	1	195.509290834	196.416108947	2786.3	5472.4	EATO
127	Spectrogram 1	1	196.150199877	197.346790695	2305.2	5753.0	EATO
128	Spectrogram 1	1	197.244517976	197.99792701	6133.9	7757.6	BCCH
129	Spectrogram 1	1	201.87088672099998	202.93273134	2935.6	7372.2	BCCH
130	Spectrogram 1	1	202.950654281	204.232472366	2365.4	5753.0	EATO
131	Spectrogram 1	1	203.31201789	204.269972363	6454.6	7597.2	BCCH
132	Spectrogram 1	1	206.438892921	207.311620128	6595.0	7717.5	BCCH
133	Spectrogram 1	1	209.032785038	210.219148584	2345.3	5773.1	EATO
134	Spectrogram 1	1	209.295285018	209.83051225	2064.7	3227.3	TUTI
135	Spectrogram 1	1	212.74809758599997	214.636733807	1042.4	3407.7	NOFL
136	Spectrogram 1	1	215.047813472	215.773949781	6394.5	7777.6	BCCH
