Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	3.090377812	4.7536856830000005	1005.7	1537.0	AMCR
2	Spectrogram 1	1	3.326615742	3.712310321	3017.2	4345.5	EATO
3	Spectrogram 1	1	4.247461549	4.575301941	3093.1	4212.7	EATO
4	Spectrogram 1	1	8.138145213	9.570036337000001	1556.0	4611.1	EATO
5	Spectrogram 1	1	9.689872737	9.935753031	2941.3	4136.7	EATO
6	Spectrogram 1	1	12.746502274000001	13.112912123	2713.6	4326.5	EATO
7	Spectrogram 1	1	14.670153985	15.041385017	2846.4	4478.3	EATO
8	Spectrogram 1	1	16.672656848	18.109369154	1631.9	4592.2	EATO
9	Spectrogram 1	1	17.039066698	17.771886398	2144.3	3017.2	BLJA
10	Spectrogram 1	1	18.924148952	19.878743034	2125.3	3017.2	BLJA
11	Spectrogram 1	1	19.42451217	19.718604285999998	3169.0	4421.4	EATO
12	Spectrogram 1	1	19.92109394	20.745516102	2068.4	3036.1	BLJA
13	Spectrogram 1	1	20.118762412	20.398390981	2998.2	4497.3	EATO
14	Spectrogram 1	1	23.074147122	23.802145639000006	2125.3	2903.3	BLJA
15	Spectrogram 1	1	23.865157186999998	24.626903980999998	1992.5	2884.3	BLJA
16	Spectrogram 1	1	24.431376445	25.167257053	2174.9	2844.1	BLJA
17	Spectrogram 1	1	24.540122699999998	25.957550277	1745.8	4592.2	EATO
18	Spectrogram 1	1	26.290211851	26.671085248	2903.3	4459.3	EATO
19	Spectrogram 1	1	30.452950934	31.15684354	1290.4	3814.2	NOCA
20	Spectrogram 1	1	31.571465212	31.870378511	2751.5	4364.5	EATO
21	Spectrogram 1	1	32.574271116999995	34.025446969	1631.9	4668.1	EATO
22	Spectrogram 1	1	34.689383806	35.055793656	2903.3	4440.4	EATO
23	Spectrogram 1	1	39.55739155	41.047136861	1840.7	4611.1	EATO
24	Spectrogram 1	1	41.558182178	41.890843751999995	2903.3	4459.3	EATO
25	Spectrogram 1	1	43.619730795	44.463301249	2208.3	2977.9	BLJA
26	Spectrogram 1	1	46.036881985	47.459130745	1688.9	4668.1	EATO
27	Spectrogram 1	1	47.0538403	47.975186752	2074.5	2911.0	BLJA
28	Spectrogram 1	1	48.065559971999996	48.301797901	2960.2	4250.6	EATO
29	Spectrogram 1	1	48.624817111000006	49.01051169	2846.4	4421.4	EATO
30	Spectrogram 1	1	51.409044652	51.78991804899999	2960.2	4345.5	EATO
31	Spectrogram 1	1	51.428329381000005	52.575770753	1385.2	3757.2	NOCA
32	Spectrogram 1	1	53.400192915	54.793514581000004	1840.7	4611.1	EATO
33	Spectrogram 1	1	53.724756271000004	54.100808485	3093.1	4478.3	EATO
34	Spectrogram 1	1	54.529893703999996	55.450739511	2030.4	2922.3	BLJA
35	Spectrogram 1	1	55.32056759100001	55.648407983	3036.1	4250.6	EATO
36	Spectrogram 1	1	57.767312375	58.133722225	2922.3	4440.4	EATO
37	Spectrogram 1	1	58.022835033999996	58.697800547	1973.5	2865.4	BLJA
38	Spectrogram 1	1	58.221342412	58.42980548	5130.0	7650.0	BGGN
39	Spectrogram 1	1	58.683337	60.370750781999995	1100.6	4269.6	NOCA
40	Spectrogram 1	1	60.104458795	60.354614477	5400.0	7830.0	BGGN
41	Spectrogram 1	1	60.32253896	61.113212846	1878.6	2846.4	BLJA
42	Spectrogram 1	1	61.61013079600001	62.376698771	1954.5	2751.5	BLJA
43	Spectrogram 1	1	62.174209117	63.683239156999996	2068.4	4630.1	EATO
44	Spectrogram 1	1	65.24374765600001	66.063348636	2068.4	2903.3	BLJA
45	Spectrogram 1	1	65.499270314	68.020748623	986.7	4345.5	NOCA
46	Spectrogram 1	1	66.30139071800001	66.5515464	5580.0	7920.0	BGGN
47	Spectrogram 1	1	68.473761265	69.303004609	2087.3	2922.3	BLJA
48	Spectrogram 1	1	68.965521853	70.42151888800001	1613.0	4668.1	EATO
49	Spectrogram 1	1	68.970343035	69.336752885	3169.0	4421.4	EATO
50	Spectrogram 1	1	70.088857313	70.898815929	2068.4	2808.4	BLJA
51	Spectrogram 1	1	73.27599495	75.710691978	816.0	3814.2	NOCA
52	Spectrogram 1	1	74.29069743699999	76.29492511	903.4	1505.7	AMCR
53	Spectrogram 1	1	76.53511414	77.889866348	1707.8	4687.0	EATO
