Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	0.0	0.90638226	2681.2	4822.2	BHVI
2	Spectrogram 1	1	1.7500891509999998	2.931278799	1920.9	8663.9	EATO
3	Spectrogram 1	1	3.254298008	4.208892091	2701.2	4682.1	BHVI
4	Spectrogram 1	1	3.976782187	4.907270359	1120.5	1720.8	AMCR
5	Spectrogram 1	1	4.536039327	5.572246643	1640.7	4942.2	EATO
6	Spectrogram 1	1	5.63010083	7.5540994060000015	1220.6	4922.2	NOCA
7	Spectrogram 1	1	6.660662972000001	7.752120787999999	2650.1	3567.4	BHVI
8	Spectrogram 1	1	7.8967393810000015	16.579688585	1020.5	1640.7	AMCR
9	Spectrogram 1	1	8.892228856000001	9.281430868	2989.8	4450.8	EATO
10	Spectrogram 1	1	10.994175677000001	12.136795867	1760.8	4922.2	EATO
11	Spectrogram 1	1	12.232526213	13.428179407	2481.1	4722.1	BHVI
12	Spectrogram 1	1	13.774957969	14.474029393	2181.0	3941.8	EATO
13	Spectrogram 1	1	15.727536774	16.831587505999998	1740.8	8724.0	EATO
14	Spectrogram 1	1	17.314735065	18.505567077000002	1920.9	4982.3	EATO
15	Spectrogram 1	1	17.705250826	24.334376398000003	960.4	1640.7	AMCR
16	Spectrogram 1	1	20.639281527999998	22.490615505999997	2641.2	4922.2	BHVI
17	Spectrogram 1	1	23.030587917	24.115353919	1820.8	8643.9	EATO
18	Spectrogram 1	1	24.378103151999998	25.308591323	2501.1	5202.4	BHVI
19	Spectrogram 1	1	27.801825296	29.079438588000002	2761.3	5282.4	BHVI
20	Spectrogram 1	1	29.026405583000003	30.246164689	1860.8	4902.2	EATO
21	Spectrogram 1	1	31.181295554000002	32.270882739	1820.8	8683.9	EATO
22	Spectrogram 1	1	32.902457612	34.319885189000004	2741.2	4902.2	BHVI
23	Spectrogram 1	1	34.389787131999995	36.366471848	1000.5	3981.8	NOCA
24	Spectrogram 1	1	35.797572344	36.940192534	1780.8	4942.2	EATO
25	Spectrogram 1	1	38.560792379	39.611810106	1820.8	8263.7	EATO
26	Spectrogram 1	1	41.402012860999996	42.539811869	1800.8	5002.3	EATO
27	Spectrogram 1	1	41.990767981	43.60047196	2681.2	4622.1	BHVI
28	Spectrogram 1	1	42.568738962	43.084605461	1600.7	2621.2	NOCA
29	Spectrogram 1	1	44.989655201000005	46.069600021999996	1620.7	8283.8	EATO
30	Spectrogram 1	1	45.601945345	46.392619232	1740.8	2601.2	NOCA
31	Spectrogram 1	1	45.845983864	47.135081296	2721.2	4762.2	BHVI
32	Spectrogram 1	1	47.133526751000005	48.324358763	1800.8	4902.2	EATO
33	Spectrogram 1	1	49.028251368999996	51.033863178999994	1120.5	4181.9	NOCA
34	Spectrogram 1	1	51.882900619	52.914633617	1780.8	8183.7	EATO
35	Spectrogram 1	1	52.19765352	53.316167799	1680.8	4982.3	EATO
36	Spectrogram 1	1	53.051002776000004	54.121305232	2681.2	4542.1	BHVI
37	Spectrogram 1	1	55.72606576	57.186883977	2981.4	5422.5	COYE
38	Spectrogram 1	1	56.478170189	58.025769686000004	1020.5	1680.8	AMCR
39	Spectrogram 1	1	58.16575206	59.327656979	1920.9	4962.3	EATO
40	Spectrogram 1	1	59.062491956	61.733426914	1080.5	3941.8	NOCA
41	Spectrogram 1	1	59.115524961000006	59.814596385	2781.3	4802.2	BHVI
42	Spectrogram 1	1	59.636212642	60.735442192	1780.8	8724.0	EATO
43	Spectrogram 1	1	64.7339145	65.837965231	1820.8	4942.2	EATO
44	Spectrogram 1	1	65.071397256	66.744347492	2841.3	4682.1	BHVI
45	Spectrogram 1	1	66.315262273	67.448240098	1860.8	8603.9	EATO
46	Spectrogram 1	1	68.640269678	71.214780991	1220.6	3681.7	NOCA
47	Spectrogram 1	1	68.833116967	70.274650455	2741.2	4562.1	BHVI
48	Spectrogram 1	1	70.50124602	71.61976029899999	1840.8	4962.3	EATO
49	Spectrogram 1	1	72.333116638	73.45645209899999	1600.7	8463.8	EATO
50	Spectrogram 1	1	73.186465894	74.28569544300001	2781.3	4582.1	BHVI
51	Spectrogram 1	1	75.765619758	77.390358171	1720.8	4922.2	EATO
52	Spectrogram 1	1	76.632895321	77.690509484	2378.3	4043.1	BHVI
53	Spectrogram 1	1	77.49642418	79.40079116300001	2901.3	5402.5	COYE
54	Spectrogram 1	1	77.896582306	80.866430562	1260.6	3901.8	NOCA
55	Spectrogram 1	1	78.986169491	80.02272367100001	1860.8	8623.9	EATO
56	Spectrogram 1	1	81.27966592199999	82.22461764	2521.1	4922.2	BHVI
57	Spectrogram 1	1	82.234260005	83.265993003	1820.8	5022.3	EATO
58	Spectrogram 1	1	85.273495537	86.90787631399998	2641.2	6743.1	BHVI
59	Spectrogram 1	1	85.678474844	86.71985020700001	1720.8	8703.9	EATO
60	Spectrogram 1	1	86.69013556600002	87.11269842700001	1615.7	2471.1	BLJA
61	Spectrogram 1	1	88.04997143700001	89.07688325299999	1780.8	4942.2	EATO
62	Spectrogram 1	1	88.324778825	90.663052209	1180.5	3761.7	NOCA
63	Spectrogram 1	1	88.561856021	89.033554099	2186.0	2946.3	BLJA
64	Spectrogram 1	1	89.573465023	90.84143595100001	3041.4	5322.4	COYE
65	Spectrogram 1	1	91.05322818299999	91.36205151899999	1732.7	2242.4	BLJA
66	Spectrogram 1	1	91.85388422	92.885617219	1860.8	8503.9	EATO
67	Spectrogram 1	1	94.048373127	97.384631233	1220.6	3981.8	NOCA
68	Spectrogram 1	1	94.091763767	95.13313913	1600.7	4922.2	EATO
69	Spectrogram 1	1	96.737038269	97.672347623	2060.9	2881.3	BLJA
70	Spectrogram 1	1	98.255710673	99.258516578	1740.8	8523.9	EATO
71	Spectrogram 1	1	99.027099831	100.049190465	1880.9	4922.2	EATO
72	Spectrogram 1	1	99.10423874700001	100.087759922	2000.9	2841.3	BLJA
73	Spectrogram 1	1	100.33466955200001	100.701079402	2060.9	3521.6	EATO
74	Spectrogram 1	1	100.561265117	102.079937521	2621.2	5342.4	COYE
75	Spectrogram 1	1	102.618355386	105.539991821	1100.5	3961.8	NOCA
76	Spectrogram 1	1	103.08601006299999	104.13220660799999	1740.8	8583.9	EATO
77	Spectrogram 1	1	105.14947606	106.345129254	1860.8	4882.2	EATO
78	Spectrogram 1	1	106.565863902	107.50599443799999	1000.5	1680.8	AMCR
79	Spectrogram 1	1	107.274577691	108.36898605799999	2060.9	2901.3	BLJA
