Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	0.279597331	0.550346557	2265.4	4946.1	WOTH
2	Spectrogram 1	1	1.690908963	3.2454542999999996	1703.7	4582.3	EATO
3	Spectrogram 1	1	2.843181603	3.19090885	1879.9	3975.3	WOTH
4	Spectrogram 1	1	3.525	4.1386360510000015	5522.3	7382.6	BGGN
5	Spectrogram 1	1	4.172726957	5.406817772999999	2291.2	5816.0	EATO
6	Spectrogram 1	1	5.904757747000001	7.336575821	1782.0	7402.2	EATO
7	Spectrogram 1	1	6.073553962999999	6.547365107999999	2378.7	4304.3	WOTH
8	Spectrogram 1	1	8.522939367000001	10.166121061	1664.5	4660.7	EATO
9	Spectrogram 1	1	9.218946767	9.751984305	1925.6	3964.5	WOTH
10	Spectrogram 1	1	11.897432468	12.995159658	2173.7	7304.3	EATO
11	Spectrogram 1	1	12.906523300999998	13.790909723	1782.0	2756.2	EATO
12	Spectrogram 1	1	13.75706607	14.247799042	2869.5	5021.7	WOTH
13	Spectrogram 1	1	16.124917615	17.611281139000003	1762.4	4641.1	EATO
14	Spectrogram 1	1	16.997644820999998	18.470371983	1782.0	7500.1	EATO
15	Spectrogram 1	1	18.744938109	19.210288341	1812.3	4983.9	WOTH
16	Spectrogram 1	1	19.456171539	21.024353239	2252.0	5953.1	COYE
17	Spectrogram 1	1	20.669807811	21.81526227	2252.0	5189.4	EATO
18	Spectrogram 1	1	21.654998671999998	21.94980997	5512.5	9029.1	BGGN
19	Spectrogram 1	1	22.215630211999997	23.62017556	1684.1	7382.6	EATO
20	Spectrogram 1	1	22.529266552	24.111084614	1762.4	5933.5	EATO
21	Spectrogram 1	1	24.978899638	25.244229806	1235.6	5417.5	WOTH
22	Spectrogram 1	1	27.28350924	28.865327303	1782.0	5639.8	EATO
23	Spectrogram 1	1	30.433509001999997	32.001690702	1801.6	4660.7	EATO
24	Spectrogram 1	1	32.446949325	33.912858305	1782.0	7441.4	EATO
25	Spectrogram 1	1	35.428824641999995	35.851551883	1625.4	5130.6	WOTH
26	Spectrogram 1	1	35.681097351	36.362915481	2134.5	4621.5	NOCA
27	Spectrogram 1	1	36.560642739	37.828824460999996	2271.6	5091.5	EATO
28	Spectrogram 1	1	36.7864287	37.140202258	6367.9	7603.4	BGGN
29	Spectrogram 1	1	37.801551736	39.390187979000004	1661.3	4699.8	EATO
30	Spectrogram 1	1	41.24799536	41.643449875	1625.4	5150.2	WOTH
31	Spectrogram 1	1	41.24799536	42.338904368	3407.4	4210.3	BCCH
32	Spectrogram 1	1	42.618449802	45.297995054	1272.9	3857.8	NOCA
33	Spectrogram 1	1	42.788904334	43.886631523999995	2780.7	7558.9	EATO
34	Spectrogram 1	1	45.141389622	46.675480416000006	1703.7	4641.1	EATO
35	Spectrogram 1	1	47.18684401300001	48.277753022	2271.6	6168.5	EATO
36	Spectrogram 1	1	47.657298523	49.361843848999996	1684.1	4445.2	NOCA
37	Spectrogram 1	1	48.684939145	49.91221178	2075.8	3446.5	EATO
38	Spectrogram 1	1	49.305561692	49.462794384	6367.9	8744.0	BGGN
39	Spectrogram 1	1	50.921302612	51.289484403	1919.1	4895.6	WOTH
40	Spectrogram 1	1	51.983034141000005	53.476215846	1664.5	4739.0	EATO
41	Spectrogram 1	1	53.039852243	54.444397591000005	1547.0	5111.1	NOCA
42	Spectrogram 1	1	54.234840176000006	54.649424928	3020.5	4644.1	WOTH
43	Spectrogram 1	1	54.378675701999995	55.68165635	1736.8	4870.6	EATO
44	Spectrogram 1	1	56.183712551000006	56.524621616000005	5365.6	7147.6	BGGN
45	Spectrogram 1	1	56.408712533999996	57.001894307	1703.7	4641.1	WOTH
46	Spectrogram 1	1	57.79962152	59.640530471999995	2741.6	4641.1	EATO
47	Spectrogram 1	1	58.297348755	59.831439548	1507.9	4347.3	NOCA
48	Spectrogram 1	1	59.142803236999995	60.322348602	2212.8	7284.7	EATO
49	Spectrogram 1	1	61.224425372	61.701698063	1919.1	5169.8	WOTH
50	Spectrogram 1	1	61.776698058	63.713061548	2663.2	5424.4	COYE
51	Spectrogram 1	1	63.72669791	64.265334233	1919.1	4895.6	WOTH
52	Spectrogram 1	1	64.906243276	66.583515876	1742.9	4601.9	EATO
53	Spectrogram 1	1	65.640919947	66.004520548	5892.7	8553.9	BGGN
54	Spectrogram 1	1	65.65624321899999	67.156243106	1625.4	3975.3	NOCA
55	Spectrogram 1	1	66.809194587	68.20692175399999	1821.2	4562.7	EATO
56	Spectrogram 1	1	67.439268868	67.793042426	5132.3	7318.3	BGGN
57	Spectrogram 1	1	69.543285289	69.938739805	1527.4	4895.6	WOTH
58	Spectrogram 1	1	70.5016263	70.93747365	5417.5	9314.2	BGGN
59	Spectrogram 1	1	71.429084778	71.988175644	1409.9	5209.0	WOTH
60	Spectrogram 1	1	71.588963975	71.96124416	5739.0	9099.4	BGGN
61	Spectrogram 1	1	71.633630217	73.713175514	1586.2	4817.3	NOCA
62	Spectrogram 1	1	72.26583703899999	73.314990288	5739.0	9477.0	BGGN
63	Spectrogram 1	1	73.670348647	74.093394312	6229.9	9514.7	BGGN
64	Spectrogram 1	1	73.938854225	75.370672298	1742.9	4641.1	EATO
65	Spectrogram 1	1	74.524900891	74.837954683	6192.1	9137.2	BGGN
66	Spectrogram 1	1	74.641126899	75.90249044	1840.8	7500.1	EATO
67	Spectrogram 1	1	75.396374961	75.794037886	6041.1	9703.5	BGGN
68	Spectrogram 1	1	76.327075424	76.733199263	6192.1	10307.6	BGGN
69	Spectrogram 1	1	76.65363509999999	76.987725983	2878.6	4386.5	EATO
70	Spectrogram 1	1	77.223932234	77.587751506	6003.3	9665.8	BGGN
71	Spectrogram 1	1	77.935453185	78.201362255	4954.4	8538.0	BGGN
72	Spectrogram 1	1	77.935453185	78.180907711	2898.2	4131.9	EATO
73	Spectrogram 1	1	78.251469615	78.539140667	6796.2	9401.5	BGGN
74	Spectrogram 1	1	78.269544068	78.69908949	1977.8	5326.5	WOTH
75	Spectrogram 1	1	78.814998573	79.16954399999999	2898.2	4406.1	EATO
76	Spectrogram 1	1	79.300622865	79.60521574399999	6267.6	9061.6	BGGN
77	Spectrogram 1	1	79.462725796	81.664998357	1625.4	4758.6	NOCA
78	Spectrogram 1	1	79.960574102	80.222862415	6418.7	9439.2	BGGN
79	Spectrogram 1	1	80.553634805	82.012725604	1684.1	4699.8	EATO
80	Spectrogram 1	1	81.356624797	81.61891311	6229.9	9061.6	BGGN
81	Spectrogram 1	1	82.21045286100001	82.755907366	2036.6	4915.2	WOTH
82	Spectrogram 1	1	82.71037092600001	83.36186125	5927.8	9212.7	BGGN
83	Spectrogram 1	1	82.95266199	84.534480053	2212.8	4308.2	EATO
84	Spectrogram 1	1	83.767985088	84.123343447	6192.1	9477.0	BGGN
85	Spectrogram 1	1	85.604003275	87.23695954200001	5663.5	9061.6	BGGN
86	Spectrogram 1	1	86.630923779	88.77183270799999	1625.4	4934.8	NOCA
87	Spectrogram 1	1	87.067287382	88.580923631	2898.2	4582.3	EATO
88	Spectrogram 1	1	87.873095301	88.346906446	5550.3	10307.6	BGGN
89	Spectrogram 1	1	88.860469065	89.221832674	1762.4	5169.8	WOTH
