Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	0.56427463	2.4626604	1494.9	3072.9	NOCA
2	Spectrogram 1	1	0.777499119	2.181818017	2076.3	7274.2	EATO
3	Spectrogram 1	1	5.906193094	7.044829372000001	2292.1	5683.0	EATO
4	Spectrogram 1	1	6.453721525	9.56963038	1382.9	4830.5	NOCA
5	Spectrogram 1	1	7.880255424	9.124573512000001	2083.8	7387.9	EATO
6	Spectrogram 1	1	9.572073711	11.559573560999999	1326.0	3409.8	NOCA
7	Spectrogram 1	1	10.812982709000002	11.777755362999999	2803.6	5398.8	EATO
8	Spectrogram 1	1	12.746676011	13.936448649	2292.1	5701.9	EATO
9	Spectrogram 1	1	13.687585031	15.027357657	2235.3	7122.7	EATO
10	Spectrogram 1	1	15.270141855	18.839459767	1401.8	5171.5	NOCA
11	Spectrogram 1	1	17.983778013	18.829232495	6327.1	8638.1	BCCH
12	Spectrogram 1	1	19.520852057	20.789033779	2311.1	7293.2	EATO
13	Spectrogram 1	1	20.693579241	21.859488244	2349.0	5664.0	EATO
14	Spectrogram 1	1	21.853494106	22.4023577	5304.1	7861.5	BCCH
15	Spectrogram 1	1	23.660312151	24.089857573000003	6554.4	8354.0	BCCH
16	Spectrogram 1	1	24.580170365	28.486988252	1496.5	5095.7	NOCA
17	Spectrogram 1	1	26.433011135	26.876192919	6402.8	8202.4	BCCH
18	Spectrogram 1	1	27.087215723000003	28.126988372	2500.5	7520.5	EATO
19	Spectrogram 1	1	29.401988275	30.533806371999997	2292.1	5626.2	EATO
20	Spectrogram 1	1	30.121050842	30.574459899	6080.8	8050.9	BCCH
21	Spectrogram 1	1	32.921817914	34.172954183	1702.5	6990.1	EATO
22	Spectrogram 1	1	34.640823645	38.516959716	1326.0	4773.7	NOCA
23	Spectrogram 1	1	36.853323478	37.920368851999996	2311.1	5588.3	EATO
24	Spectrogram 1	1	39.651761062	40.510851906999996	2765.7	5436.7	EATO
25	Spectrogram 1	1	39.685851969	40.030170125	6516.5	8050.9	BCCH
26	Spectrogram 1	1	44.353209992	45.522528086	2349.0	5683.0	EATO
27	Spectrogram 1	1	45.512300814	47.69070974	1345.0	5038.9	NOCA
28	Spectrogram 1	1	47.44482820899999	47.774982256	2948.3	4277.1	EATO
