Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	0.028927093	1.022090634	2125.3	4857.8	EATO
2	Spectrogram 1	1	0.7279985170000001	1.894724618	2732.5	4952.7	EATO
3	Spectrogram 1	1	3.1578743639999995	4.223355637	1745.8	9165.4	EATO
4	Spectrogram 1	1	4.356794195	4.650886312	1878.6	5939.5	BLJA
5	Spectrogram 1	1	4.834091237	5.118540988	1518.1	5559.9	BLJA
6	Spectrogram 1	1	5.909214875	7.051835065	2030.4	4952.7	EATO
7	Spectrogram 1	1	5.938141967999999	6.294909454	1537.0	5427.1	BLJA
8	Spectrogram 1	1	7.114510434	7.476099101	1461.1	5408.1	BLJA
9	Spectrogram 1	1	7.694596447999999	8.904713189	2504.8	4933.7	EATO
10	Spectrogram 1	1	9.034885109	10.143757023	1821.7	8653.0	EATO
11	Spectrogram 1	1	10.220549361	11.994744423	1897.6	4990.7	BLJA
12	Spectrogram 1	1	11.657261667	12.727564122999999	2049.4	4933.7	EATO
13	Spectrogram 1	1	11.753685311	12.014029152	683.1	6432.8	BLJA
14	Spectrogram 1	1	13.784085789	14.892957702999999	1802.7	9108.4	EATO
15	Spectrogram 1	1	15.018308440999999	16.218782818	2561.7	4990.7	EATO
16	Spectrogram 1	1	16.088947077	17.71368549	2011.4	4781.9	BLJA
17	Spectrogram 1	1	16.879620963	17.21710372	2846.4	4193.7	EATO
18	Spectrogram 1	1	17.684758397	18.658637208	2049.4	4895.8	EATO
19	Spectrogram 1	1	18.9864776	20.085707149	1821.7	9203.3	EATO
20	Spectrogram 1	1	20.243251619000002	22.176545695	1992.5	2960.2	BLJA
21	Spectrogram 1	1	20.619303833	21.892095943	2732.5	4914.8	EATO
22	Spectrogram 1	1	23.739291496	24.857805774000006	1878.6	9108.4	EATO
23	Spectrogram 1	1	25.373672274	26.786278668	2409.9	4990.7	EATO
24	Spectrogram 1	1	25.715976211999998	26.53075601	1973.5	2713.6	BLJA
25	Spectrogram 1	1	27.089834660999998	28.632612976	1916.6	3036.1	BLJA
26	Spectrogram 1	1	28.887531606	30.160927744000002	1859.6	9222.3	EATO
27	Spectrogram 1	1	31.370004751	32.435486025	1631.9	4800.9	EATO
28	Spectrogram 1	1	32.401737749	33.457576658	1973.5	2903.3	BLJA
29	Spectrogram 1	1	34.468470383	35.601448208	1859.6	9051.5	EATO
30	Spectrogram 1	1	35.403779737	36.580148202	2751.5	4857.8	EATO
