Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	0.119318173	0.487499963	1620.8	3978.3	BLJA
2	Spectrogram 1	1	1.844318042	3.177272487	2920.1	4755.2	EATO
3	Spectrogram 1	1	2.938636142	4.107954235	2652.2	4889.2	EATO
4	Spectrogram 1	1	4.267755655	4.577982905	3147.8	4259.6	EATO
5	Spectrogram 1	1	6.872300912999999	7.213209977999999	3027.3	4072.1	EATO
6	Spectrogram 1	1	7.9698577	9.370993958	2906.7	5532.1	EATO
7	Spectrogram 1	1	9.613039394	11.119857462	2478.1	4982.9	EATO
8	Spectrogram 1	1	9.76190553	10.019009981	2856.7	4374.3	EATO
9	Spectrogram 1	1	14.53042592	15.488380393	2960.3	5371.4	EATO
10	Spectrogram 1	1	15.413380399000001	16.702016665	2598.6	4795.4	EATO
11	Spectrogram 1	1	16.425880322	17.448607518	2344.1	4741.8	EATO
12	Spectrogram 1	1	17.709516914	18.868607735999998	2732.6	6992.2	EATO
13	Spectrogram 1	1	20.263664715999997	21.306846455	2812.9	5545.5	EATO
14	Spectrogram 1	1	21.923891863	23.260255398	2946.9	4835.6	EATO
15	Spectrogram 1	1	22.336391831999997	22.687528169	1647.6	5063.3	BLJA
16	Spectrogram 1	1	22.769346344000002	23.103437228	1714.6	4915.9	BLJA
17	Spectrogram 1	1	23.725795373	24.864431651	2263.7	4741.8	EATO
18	Spectrogram 1	1	24.915568010999998	25.341704341999996	1607.4	5679.5	BLJA
19	Spectrogram 1	1	26.731107884	28.009516878000003	2424.5	5585.7	EATO
20	Spectrogram 1	1	28.118607779	29.189062244000002	2732.6	4982.9	EATO
21	Spectrogram 1	1	32.990511383000005	33.910965859	2183.4	5518.7	EATO
22	Spectrogram 1	1	33.402097238	33.638355382	2856.7	4374.3	EATO
23	Spectrogram 1	1	34.12232948	34.70187489	1393.1	6630.5	BLJA
24	Spectrogram 1	1	35.090511225	36.150738417	2772.8	5036.5	EATO
25	Spectrogram 1	1	35.983352275	36.440170422	1540.4	5692.8	BLJA
26	Spectrogram 1	1	36.883352207	38.274261193	2223.6	4862.4	EATO
27	Spectrogram 1	1	38.544233118	39.587414857	2799.5	5532.1	EATO
28	Spectrogram 1	1	41.206477356	42.631477248	2437.9	4956.1	EATO
29	Spectrogram 1	1	42.157613648	43.568977177	2263.7	4902.5	EATO
30	Spectrogram 1	1	45.274176267	46.242358012	2759.4	5572.3	EATO
31	Spectrogram 1	1	46.313948915	46.688948886999995	1553.8	5880.4	BLJA
32	Spectrogram 1	1	46.413262183	47.310677559	2489.5	4471.0	EATO
33	Spectrogram 1	1	47.367102366000005	48.665965904	2558.4	5009.7	EATO
34	Spectrogram 1	1	48.630624973	49.169261295	1433.3	6751.0	BLJA
35	Spectrogram 1	1	50.047471519	50.504289666000005	1567.2	5974.1	BLJA
36	Spectrogram 1	1	50.565653298	51.066789623999995	1460.0	6563.5	BLJA
37	Spectrogram 1	1	52.083522681000005	52.946022616	2839.7	5518.7	EATO
38	Spectrogram 1	1	52.240340851000006	52.625568093999995	1527.0	6911.8	BLJA
39	Spectrogram 1	1	52.96647716	54.150784473	2290.5	4460.5	EATO
40	Spectrogram 1	1	53.723295283999995	54.152840706000006	1379.7	6603.7	BLJA
41	Spectrogram 1	1	54.450255636	55.902528253	2451.3	4942.7	EATO
42	Spectrogram 1	1	55.30593738899999	55.670710088999996	1352.9	4232.8	BLJA
43	Spectrogram 1	1	56.90139181399999	57.474119044	1406.5	6536.7	BLJA
44	Spectrogram 1	1	57.83730116	59.088437428999995	2170.0	5049.9	EATO
45	Spectrogram 1	1	59.539928481000004	60.99222119	1428.3	5891.9	COYE
46	Spectrogram 1	1	61.077412365	61.973803559	1606.9	5445.5	BLJA
47	Spectrogram 1	1	61.466543426	62.400482958999994	2678.1	3570.8	EATO
48	Spectrogram 1	1	63.112812483999996	63.491221546000006	2920.1	4500.7	EATO
49	Spectrogram 1	1	63.55465289399999	64.343494209	776.9	5411.6	BLJA
50	Spectrogram 1	1	64.48982954600001	65.989829433	2504.9	5049.9	EATO
51	Spectrogram 1	1	64.687556804	67.82051111199999	1888.7	2692.4	NOFL
52	Spectrogram 1	1	66.504602121	66.91369299899999	1540.4	6710.9	BLJA
53	Spectrogram 1	1	68.19409078	68.57590893300001	1687.8	5947.4	BLJA
54	Spectrogram 1	1	69.92332364100001	70.622187225	830.5	6603.7	BLJA
55	Spectrogram 1	1	70.550596321	71.866505312	2411.1	5009.7	EATO
56	Spectrogram 1	1	71.76613624	72.284318019	1299.3	6402.8	BLJA
57	Spectrogram 1	1	71.961226495	73.462901557	2438.7	5233.1	COYE
58	Spectrogram 1	1	72.369545285	73.15022704399999	736.7	5036.5	BLJA
59	Spectrogram 1	1	74.230689667	75.205881042	2794.4	5741.1	EATO
60	Spectrogram 1	1	74.514687348	75.339687285	843.9	6724.3	BLJA
61	Spectrogram 1	1	76.36224406	77.67474396	2277.1	5023.1	EATO
62	Spectrogram 1	1	77.750653137	78.899516687	2518.2	4942.7	EATO
63	Spectrogram 1	1	78.855198508	79.172243939	2504.9	4473.9	EATO
64	Spectrogram 1	1	80.68894857800001	81.667357595	1821.7	5532.1	EATO
65	Spectrogram 1	1	81.43213034	82.720766607	843.9	4835.6	EATO
66	Spectrogram 1	1	82.499175714	83.436675643	2263.7	4822.2	EATO
67	Spectrogram 1	1	83.936855834	85.375251006	2142.5	5267.0	COYE
68	Spectrogram 1	1	85.395141763	86.38377805200001	1861.9	4835.6	EATO
69	Spectrogram 1	1	85.913323542	86.95650528200001	2746.0	5103.5	EATO
70	Spectrogram 1	1	86.67355075799999	87.54286887399998	2759.4	5411.6	EATO
71	Spectrogram 1	1	87.394772532	88.79931788	1674.4	5009.7	EATO
72	Spectrogram 1	1	88.662954254	89.886817798	1594.0	4835.6	EATO
73	Spectrogram 1	1	93.378209968	94.49639170100001	1888.7	5438.3	EATO
74	Spectrogram 1	1	93.985028104	95.20548255700001	2478.1	4996.3	EATO
75	Spectrogram 1	1	95.873828816	97.444250598	1606.9	5802.6	COYE
76	Spectrogram 1	1	96.83275893	97.249685067	1696.2	2142.5	BLJA
77	Spectrogram 1	1	97.433437259	98.50048263299999	1768.1	4889.2	EATO
78	Spectrogram 1	1	98.89218735799999	99.614914576	1701.2	2357.5	BLJA
79	Spectrogram 1	1	99.58619744200001	100.52549220200001	2896.0	5690.3	EATO
80	Spectrogram 1	1	101.00923265200001	102.11036893299999	1888.7	4835.6	EATO
81	Spectrogram 1	1	101.37400535200001	101.84445986200001	1754.7	2303.9	BLJA
82	Spectrogram 1	1	102.61332376600001	103.083778275	1727.9	2344.1	BLJA
83	Spectrogram 1	1	103.503096426	103.78605095	1955.7	3737.2	EATO
84	Spectrogram 1	1	104.32809636299999	105.47695991299999	1875.3	4915.9	EATO
85	Spectrogram 1	1	105.844690095	107.57493356200001	2053.2	5891.9	COYE
86	Spectrogram 1	1	107.58210207	108.693465623	2558.4	5049.9	EATO
87	Spectrogram 1	1	108.113835072	108.601335035	1741.3	2384.3	BLJA
88	Spectrogram 1	1	108.11392021200001	109.542329195	1701.2	4862.4	EATO
89	Spectrogram 1	1	110.66690327	110.99417597200001	1848.5	3831.0	EATO
90	Spectrogram 1	1	111.76803955	112.18053951899999	1861.9	2411.1	BLJA
91	Spectrogram 1	1	112.239403243	113.34735770399999	1848.5	4862.4	EATO
92	Spectrogram 1	1	112.74735775	113.18713044399999	1714.6	2196.8	BLJA
93	Spectrogram 1	1	114.05960209	115.535738342	2612.0	5371.4	EATO
94	Spectrogram 1	1	114.683465679	115.239147455	1835.1	2411.1	BLJA
95	Spectrogram 1	1	116.57400554700001	117.726278187	1580.6	4969.5	EATO
96	Spectrogram 1	1	117.399439663	118.823338726	2540.3	5741.1	COYE
97	Spectrogram 1	1	118.23082360299999	118.772869017	1754.7	2357.5	BLJA
98	Spectrogram 1	1	120.818977029	121.967840579	1701.2	5076.7	EATO
99	Spectrogram 1	1	121.892840585	122.315567825	1754.7	2344.1	BLJA
100	Spectrogram 1	1	122.142233295	122.41145790799999	3099.2	4420.2	EATO
101	Spectrogram 1	1	124.191221447	125.03326683799999	2049.4	2879.9	BLJA
102	Spectrogram 1	1	124.961675935	126.134403119	1781.5	4915.9	EATO
103	Spectrogram 1	1	126.144630391	127.03099396	2076.2	2853.1	BLJA
104	Spectrogram 1	1	128.53613616299998	129.37136337200002	2049.4	2772.8	BLJA
105	Spectrogram 1	1	129.865681517	131.00090870399998	1875.3	4942.7	EATO
106	Spectrogram 1	1	130.24749967	131.171363236	1969.1	2786.1	BLJA
107	Spectrogram 1	1	132.530345051	133.06281150700002	965.3	4979.0	BLJA
108	Spectrogram 1	1	133.058238453	133.648011135	1714.6	2920.1	BLJA
109	Spectrogram 1	1	133.40382935	133.77476103799998	914.5	5436.3	BLJA
110	Spectrogram 1	1	133.542329325	134.57528379200002	1875.3	4929.3	EATO
