Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	0.636396055	1.692234964	2946.5	3707.5	BCCH
2	Spectrogram 1	1	2.993954168	3.967832979	2478.2	5463.7	EATO
3	Spectrogram 1	1	3.919621157	4.3824546510000015	2770.9	3434.3	EATO
4	Spectrogram 1	1	4.416202927	5.288836911000001	1912.3	4780.8	EATO
5	Spectrogram 1	1	4.435309167	6.826615556	4292.9	9054.2	BAWW
6	Spectrogram 1	1	6.731635306	8.01345339	2345.7	5767.6	EATO
7	Spectrogram 1	1	10.041266007	11.135584106	2124.9	5381.2	EATO
8	Spectrogram 1	1	13.19776964	15.162675532	1807.4	5473.8	NOCA
9	Spectrogram 1	1	14.173652215999999	15.366833944000001	2373.3	5850.3	EATO
10	Spectrogram 1	1	14.790697624000002	15.544106657999999	1848.9	4442.9	BLJA
11	Spectrogram 1	1	15.782743004	16.358879324	1912.3	4507.6	BLJA
12	Spectrogram 1	1	17.010754542	18.606208967	1658.6	5346.6	EATO
13	Spectrogram 1	1	17.842572661	18.391436256	1873.3	4566.1	BLJA
14	Spectrogram 1	1	21.454532744	22.606805384	2341.6	5639.3	EATO
15	Spectrogram 1	1	22.603396294	23.10794171	1658.6	2322.1	BLJA
16	Spectrogram 1	1	24.594958998000003	25.563140743	2712.3	5327.1	EATO
17	Spectrogram 1	1	25.058595327	26.415413406	4956.4	8761.5	BAWW
18	Spectrogram 1	1	25.099504414000002	25.675640734	1912.3	2322.1	BLJA
19	Spectrogram 1	1	25.650612215	26.615384869	2126.9	5697.9	EATO
20	Spectrogram 1	1	28.479731757	29.795640748	2341.6	5639.3	EATO
21	Spectrogram 1	1	29.626095399	31.634049792	1639.1	2146.5	NOCA
22	Spectrogram 1	1	32.665594791	33.029195392	1821.5	2205.0	BLJA
23	Spectrogram 1	1	32.717970198	33.375924694	1912.3	5346.6	EATO
24	Spectrogram 1	1	33.440697416	34.412288251999996	2244.0	5756.4	EATO
25	Spectrogram 1	1	35.601805328000005	36.774532513000004	2322.1	5561.3	EATO
26	Spectrogram 1	1	36.547941804000004	36.871805416	1892.8	2380.6	BLJA
27	Spectrogram 1	1	36.980896316999996	37.550214456	6127.2	7102.8	BCCH
28	Spectrogram 1	1	37.88430534	38.344532576999995	1814.7	2439.2	BLJA
29	Spectrogram 1	1	39.596492748	39.961265446999995	1853.8	2380.6	BLJA
30	Spectrogram 1	1	39.821492731	41.086265362	2244.0	6263.8	EATO
31	Spectrogram 1	1	42.17342458	42.759788172	1931.8	4351.5	BLJA
32	Spectrogram 1	1	43.349560853999996	44.467742588	2400.1	5600.3	EATO
33	Spectrogram 1	1	44.287060784	44.63478803	6341.8	7122.3	BCCH
34	Spectrogram 1	1	44.645015302	45.071151633	1873.3	2302.6	BLJA
35	Spectrogram 1	1	45.496862125	47.811634677	4546.6	8429.7	BAWW
36	Spectrogram 1	1	46.212771161999996	47.06504382399999	2927.0	5385.7	EATO
37	Spectrogram 1	1	47.334361986000005	47.726407411000004	1970.8	2400.1	BLJA
38	Spectrogram 1	1	49.917941578000004	51.053168765	2263.5	5854.0	EATO
39	Spectrogram 1	1	50.248623371	51.38725964899999	2439.2	5658.8	EATO
40	Spectrogram 1	1	50.309987003	50.852032417	1853.8	2322.1	BLJA
41	Spectrogram 1	1	51.671123355	52.15862331899999	7024.8	8332.2	BCCH
42	Spectrogram 1	1	52.612032375	53.41998686	2751.4	5444.2	EATO
43	Spectrogram 1	1	54.15135076600001	55.07521433300001	2848.9	3727.0	BCCH
44	Spectrogram 1	1	55.726350647	56.183168794	1814.7	2322.1	BLJA
45	Spectrogram 1	1	56.38637906899999	57.99546985600001	1307.4	2107.4	NOCA
46	Spectrogram 1	1	56.391123324	57.509305058	2439.2	7180.9	EATO
47	Spectrogram 1	1	57.151350539	58.259305001	2419.6	5678.4	EATO
48	Spectrogram 1	1	58.74887889	59.161378858999996	6224.7	7337.0	BCCH
49	Spectrogram 1	1	58.85115161	59.672742457	2731.9	5405.2	EATO
50	Spectrogram 1	1	61.774932446	62.821151635	6829.6	8244.8	BCCH
51	Spectrogram 1	1	63.19348142	64.792344935	2341.6	5848.0	EATO
52	Spectrogram 1	1	64.209390434	64.71393585	1892.8	4468.5	BLJA
53	Spectrogram 1	1	64.33979074300001	64.68373725800001	6039.8	7573.7	BCCH
54	Spectrogram 1	1	64.703708578	65.79120849600001	2419.6	5678.4	EATO
55	Spectrogram 1	1	66.435185929	67.065867699	1931.8	4410.0	BLJA
56	Spectrogram 1	1	67.015930555	68.641325004	774.6	5009.0	NOCA
57	Spectrogram 1	1	67.461322215	68.27609488	2829.4	5424.7	EATO
58	Spectrogram 1	1	69.283680269	69.893907496	1951.3	4449.0	BLJA
59	Spectrogram 1	1	70.739361978	71.233680122	6302.8	7278.5	BCCH
60	Spectrogram 1	1	72.07646441600001	72.645782555	1873.3	4546.6	BLJA
61	Spectrogram 1	1	72.083282598	73.252600691	2400.1	5893.0	EATO
62	Spectrogram 1	1	73.388964317	74.261691524	2790.4	5541.8	EATO
63	Spectrogram 1	1	75.368055402	75.88282809	1873.3	2458.7	BLJA
64	Spectrogram 1	1	77.373424606	79.054106297	1405.0	5132.0	NOCA
65	Spectrogram 1	1	78.760924501	79.565469895	2478.2	5717.4	EATO
66	Spectrogram 1	1	79.002969938	80.141606215	2439.2	5580.8	EATO
67	Spectrogram 1	1	79.527333595	80.247288025	1853.8	4441.0	BLJA
68	Spectrogram 1	1	79.779987045	81.784532348	5327.1	8273.6	BAWW
69	Spectrogram 1	1	79.841606238	80.714333445	2790.4	5405.2	EATO
70	Spectrogram 1	1	84.04532793199999	84.751009697	1912.3	4468.5	BLJA
71	Spectrogram 1	1	85.408793705	86.298566365	2634.3	5366.2	EATO
72	Spectrogram 1	1	85.616748235	86.714475425	2302.6	5541.8	EATO
73	Spectrogram 1	1	87.07899455399998	88.42135600600002	1187.7	5060.7	NOCA
74	Spectrogram 1	1	87.480015377	88.16524259799999	1873.3	4371.0	BLJA
75	Spectrogram 1	1	90.60123697	91.429645998	2731.9	5405.2	EATO
76	Spectrogram 1	1	91.947827777	92.506918644	1951.3	4858.8	BLJA
77	Spectrogram 1	1	92.632799437	93.832799347	2400.1	5678.4	EATO
78	Spectrogram 1	1	94.01671982100001	94.609901594	1931.8	4312.4	BLJA
79	Spectrogram 1	1	95.052827818	96.95510040200001	1268.4	5307.6	NOCA
80	Spectrogram 1	1	96.33123681200001	97.21078220000001	2790.4	5385.7	EATO
81	Spectrogram 1	1	96.48123680100001	96.82896404700001	1814.7	2478.2	BLJA
82	Spectrogram 1	1	99.537685671	100.72404921799999	2341.6	5658.8	EATO
83	Spectrogram 1	1	102.754191381	103.623509497	2770.9	5405.2	EATO
84	Spectrogram 1	1	103.957600381	104.479191251	1892.8	2419.6	BLJA
85	Spectrogram 1	1	104.772032347	104.870895975	3336.8	4000.2	EATO
86	Spectrogram 1	1	105.808395905	106.265214052	2439.2	3590.4	EATO
87	Spectrogram 1	1	106.197032239	107.001577633	2400.1	5775.9	EATO
88	Spectrogram 1	1	106.34362313700001	107.51975941200001	2380.6	5561.3	EATO
89	Spectrogram 1	1	107.952373224	108.429645915	1873.3	2380.6	BLJA
90	Spectrogram 1	1	109.23078221799999	110.035327612	2770.9	5463.7	EATO
91	Spectrogram 1	1	109.755441478	110.178168719	2068.4	4039.2	CARW
92	Spectrogram 1	1	110.819077761	111.21112318600001	2185.5	4058.8	CARW
93	Spectrogram 1	1	111.698623149	112.08044130200001	2166.0	4019.7	CARW
94	Spectrogram 1	1	112.45203218299999	112.81680488299999	2087.9	4097.8	CARW
95	Spectrogram 1	1	113.276776702	113.614276676	2224.5	4019.7	CARW
96	Spectrogram 1	1	113.66882212700001	114.582458421	2322.1	7141.9	EATO
97	Spectrogram 1	1	114.483594793	115.605185617	2361.1	5619.8	EATO
98	Spectrogram 1	1	115.03174006399999	115.37705768299999	1755.7	3873.0	CARW
99	Spectrogram 1	1	115.67078238200001	116.38328232799999	2829.4	5288.1	EATO
100	Spectrogram 1	1	115.81396419	116.226464158	2029.4	3902.7	CARW
101	Spectrogram 1	1	116.621918674	116.96623683	2205.0	3922.2	CARW
102	Spectrogram 1	1	117.592004066	117.94314040299999	2244.0	3844.1	CARW
103	Spectrogram 1	1	120.19279953200001	120.55757223200001	2224.5	4156.3	CARW
104	Spectrogram 1	1	121.05529946700001	121.459139904	2419.6	3356.3	EATO
105	Spectrogram 1	1	121.29393581299999	121.624617606	2107.4	4136.8	CARW
106	Spectrogram 1	1	121.34166308200001	122.10529938799999	2985.5	5385.7	EATO
107	Spectrogram 1	1	121.897344858	123.025753864	2380.6	5697.9	EATO
108	Spectrogram 1	1	122.34053484	122.73448874399999	1910.7	4182.8	CARW
109	Spectrogram 1	1	123.81174836	124.128793791	2224.5	3922.2	CARW
110	Spectrogram 1	1	124.895839187	125.26061188700001	2263.5	3883.1	CARW
111	Spectrogram 1	1	125.056890491	126.92507216799999	1346.4	2146.5	NOCA
112	Spectrogram 1	1	126.30802676	126.60461764700001	2009.9	3727.0	CARW
113	Spectrogram 1	1	127.75106642799999	128.603339091	2712.3	5463.7	EATO
114	Spectrogram 1	1	127.982799453	128.265753977	2009.9	4000.2	CARW
115	Spectrogram 1	1	129.165498348	129.499589232	2244.0	3941.7	CARW
116	Spectrogram 1	1	129.372202994	130.524475635	2244.0	5600.3	EATO
117	Spectrogram 1	1	130.429021096	130.780157434	2322.1	4136.8	CARW
118	Spectrogram 1	1	132.37311195	132.553793755	2946.5	4273.4	CARW
119	Spectrogram 1	1	132.594702843	133.777657299	2322.1	7122.3	EATO
120	Spectrogram 1	1	132.991151681	135.452515131	1463.5	2146.5	NOCA
121	Spectrogram 1	1	134.920696989	135.28887878	2224.5	3961.2	CARW
122	Spectrogram 1	1	135.08092425	135.994560544	2966.0	5502.7	EATO
123	Spectrogram 1	1	136.4283391	136.799929981	2048.9	3902.7	CARW
124	Spectrogram 1	1	136.656748174	137.86356626399999	2283.1	5522.3	EATO
125	Spectrogram 1	1	138.371265211	138.701947004	2244.0	4000.2	CARW
126	Spectrogram 1	1	139.680356021	140.004219633	2283.1	3941.7	CARW
127	Spectrogram 1	1	141.165213959	141.475441208	2322.1	3863.6	CARW
128	Spectrogram 1	1	142.46956037200002	143.386605757	2848.9	5463.7	EATO
129	Spectrogram 1	1	144.321605778	145.559105685	2302.6	5697.9	EATO
130	Spectrogram 1	1	144.430696679	144.775014835	2478.2	3902.7	CARW
131	Spectrogram 1	1	146.407628557	147.668992098	1704.1	7258.9	EATO
132	Spectrogram 1	1	148.358537592	148.733537564	2146.5	3961.2	CARW
133	Spectrogram 1	1	149.33353751799999	150.155128365	2751.4	5385.7	EATO
134	Spectrogram 1	1	150.443480766	150.818480738	2263.5	4019.7	CARW
135	Spectrogram 1	1	151.00598072399998	151.711662489	1970.8	4488.1	BLJA
136	Spectrogram 1	1	151.377571605	152.574162423	2361.1	5795.4	EATO
137	Spectrogram 1	1	151.599162497	151.99461701299998	2302.6	4019.7	CARW
138	Spectrogram 1	1	152.95538401299999	153.701974866	1853.8	4449.0	BLJA
139	Spectrogram 1	1	154.34629299899999	155.64515653700002	1807.4	7317.5	EATO
140	Spectrogram 1	1	156.332202265	157.017429486	1970.8	4527.1	BLJA
141	Spectrogram 1	1	156.959474945	159.281065679	4507.6	8273.6	BAWW
142	Spectrogram 1	1	157.006356481	157.424628527	1807.4	4079.5	CARW
143	Spectrogram 1	1	157.40947491100002	158.265156665	2848.9	5307.6	EATO
144	Spectrogram 1	1	159.651151116	159.879560189	2322.1	3922.2	CARW
145	Spectrogram 1	1	159.855696555	161.038651011	2224.5	5658.8	EATO
146	Spectrogram 1	1	161.540696519	162.740696429	2048.9	7122.3	EATO
147	Spectrogram 1	1	163.22103751	163.541492031	2166.0	4097.8	CARW
148	Spectrogram 1	1	163.923310184	164.724446487	2848.9	5444.2	EATO
149	Spectrogram 1	1	164.819901026	165.150582819	2205.0	3883.1	CARW
150	Spectrogram 1	1	166.74919077299998	168.017372496	2322.1	5756.4	EATO
151	Spectrogram 1	1	168.168366807	168.543366778	2263.5	4000.2	CARW
152	Spectrogram 1	1	169.85211688799998	170.155525956	2497.7	4039.2	CARW
153	Spectrogram 1	1	170.63279864700002	171.474844038	2731.9	5502.7	EATO
154	Spectrogram 1	1	171.759787349	172.08706005099998	2263.5	3902.7	CARW
155	Spectrogram 1	1	173.141463385	174.014190591	6107.7	7239.4	BCCH
156	Spectrogram 1	1	174.371974689	175.53447460099997	2263.5	5717.4	EATO
157	Spectrogram 1	1	177.389843958	178.351207522	2829.4	5424.7	EATO
158	Spectrogram 1	1	178.21799742599998	180.69981542	1287.9	3688.0	NOCA
159	Spectrogram 1	1	180.61208824599998	181.25640637900003	1951.3	4702.7	BLJA
160	Spectrogram 1	1	181.597315444	182.80072444400002	2263.5	5658.8	EATO
161	Spectrogram 1	1	182.708338296	183.318565522	1970.8	4468.5	BLJA
162	Spectrogram 1	1	184.126520007	185.20720174299998	6029.6	7863.8	BCCH
163	Spectrogram 1	1	184.933054187	185.553508685	1853.8	4507.6	BLJA
164	Spectrogram 1	1	185.75123594299998	186.22509954400002	6107.7	7278.5	BCCH
165	Spectrogram 1	1	186.252372269	187.121690385	2868.5	5483.2	EATO
166	Spectrogram 1	1	187.867940537	188.61794048099998	1853.8	4331.9	BLJA
167	Spectrogram 1	1	188.116804155	189.42930405599998	2263.5	5736.9	EATO
168	Spectrogram 1	1	188.56339503	188.921349549	5971.1	7278.5	BCCH
169	Spectrogram 1	1	190.188110967	190.825610919	1912.3	4410.0	BLJA
170	Spectrogram 1	1	191.272201794	191.885838111	5834.5	7083.3	BCCH
