Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	0.0	1.346123064	964.7	4851.0	NOCA
2	Spectrogram 1	1	1.9429364409999998	3.2060861860000003	3150.0	4422.1	EATO
3	Spectrogram 1	1	2.733610327	4.151037904	2322.1	6380.8	EATO
4	Spectrogram 1	1	9.070870687000001	10.893277570999999	2120.2	6138.5	EATO
5	Spectrogram 1	1	12.255771021	15.452214843	908.7	4846.2	NOCA
6	Spectrogram 1	1	15.206334549000001	16.54662321	2988.5	4442.3	EATO
7	Spectrogram 1	1	16.308484158	17.793408286	2342.3	7551.9	EATO
8	Spectrogram 1	1	21.558226545	24.918590562	969.2	4704.8	NOCA
9	Spectrogram 1	1	22.532105356	23.742222097	3654.8	4603.8	EATO
10	Spectrogram 1	1	23.542803155999998	24.440218531	3870.7	5697.3	EATO
11	Spectrogram 1	1	28.45595201	29.680532298000003	3109.6	4462.5	EATO
12	Spectrogram 1	1	29.535896831	31.025642141	2402.9	7531.7	EATO
13	Spectrogram 1	1	33.114926285	34.373254848	1857.7	4018.3	NOCA
14	Spectrogram 1	1	34.604671595	35.848536612	2766.3	4401.9	EATO
15	Spectrogram 1	1	36.507998844	38.007386519	2322.1	7551.9	EATO
16	Spectrogram 1	1	38.296657453	40.808493397	848.1	4401.9	NOCA
17	Spectrogram 1	1	40.205845618000005	41.411141176	3351.9	4462.5	EATO
18	Spectrogram 1	1	42.728174916	44.179350768999996	2402.9	6542.3	EATO
19	Spectrogram 1	1	47.333086708	48.663733003999994	3210.6	4422.1	EATO
20	Spectrogram 1	1	49.05355560899999	52.047509776999995	888.5	4704.8	NOCA
21	Spectrogram 1	1	49.231939352	50.56740683100001	2261.5	6320.2	EATO
22	Spectrogram 1	1	55.882576557	57.396427779	2301.9	6804.8	EATO
23	Spectrogram 1	1	62.30524228300001	64.47959547100001	1817.3	7612.5	EATO
24	Spectrogram 1	1	68.071365837	68.905430364	1756.7	4543.3	BLJA
25	Spectrogram 1	1	69.60450178800001	71.007465818	2382.7	7551.9	EATO
26	Spectrogram 1	1	76.541826047	78.436550665	2362.5	6643.3	EATO
27	Spectrogram 1	1	83.069349816	84.544631579	2322.1	6279.8	EATO
28	Spectrogram 1	1	85.764390685	86.550243389	1716.3	4523.1	BLJA
29	Spectrogram 1	1	87.06679264600002	88.464935494	2968.3	4381.7	EATO
30	Spectrogram 1	1	89.250788198	90.644109864	2402.9	6401.0	EATO
31	Spectrogram 1	1	96.086006384	96.630799976	1918.3	4886.5	NOCA
32	Spectrogram 1	1	96.53437633200001	97.93734036200001	2342.3	6441.3	EATO
33	Spectrogram 1	1	99.928824804	100.63753859299999	1736.5	4765.4	NOCA
34	Spectrogram 1	1	103.073779767	104.56834626	2382.7	6562.5	EATO
35	Spectrogram 1	1	103.96087729799999	104.65512754	1595.2	4401.9	NOCA
36	Spectrogram 1	1	105.190278768	106.45824969600001	3069.2	4361.5	EATO
37	Spectrogram 1	1	108.689932004	109.225083232	1857.7	4906.7	NOCA
38	Spectrogram 1	1	109.875942834	111.36568814399999	1696.2	4826.0	EATO
39	Spectrogram 1	1	112.12987381399999	115.546035011	434.9	739.3	YBCU
40	Spectrogram 1	1	112.19871293700001	112.82546662700001	1655.8	5068.3	NOCA
41	Spectrogram 1	1	114.999819815	115.597646412	1554.8	5512.5	NOCA
42	Spectrogram 1	1	116.982523282	118.414414405	1716.3	4805.8	EATO
43	Spectrogram 1	1	118.390308494	120.86839616299999	1595.2	7127.9	NOCA
44	Spectrogram 1	1	123.99302652	125.449023555	1716.3	4866.3	EATO
45	Spectrogram 1	1	125.59365902200001	127.21357625200001	1575.0	5876.0	NOCA
46	Spectrogram 1	1	129.945800267	131.35358548	1716.3	4967.3	EATO
47	Spectrogram 1	1	130.244713566	131.874273161	1453.8	6259.6	NOCA
48	Spectrogram 1	1	133.421683734	134.773789566	3392.3	4479.6	EATO
49	Spectrogram 1	1	135.948676561	138.27730758	1494.2	5815.4	NOCA
50	Spectrogram 1	1	136.189735673	137.554130245	1716.3	4785.6	EATO
51	Spectrogram 1	1	137.889505871	138.469834481	2609.5	4088.2	BHVI
52	Spectrogram 1	1	142.501514208	144.907284143	1453.8	6501.9	NOCA
53	Spectrogram 1	1	142.920957062	144.401060008	1716.3	5068.3	EATO
54	Spectrogram 1	1	148.897836721	150.411687943	1676.0	4644.2	EATO
55	Spectrogram 1	1	150.878302885	153.293715185	1413.5	6118.3	NOCA
56	Spectrogram 1	1	156.19674964799998	157.60453486	1696.2	4684.6	EATO
57	Spectrogram 1	1	158.823600809	160.496551045	1635.6	5310.6	NOCA
58	Spectrogram 1	1	160.917512321	162.37132523	1000.3	1652.7	AMCR
59	Spectrogram 1	1	162.35511159700002	163.878605183	1655.8	4704.8	EATO
60	Spectrogram 1	1	169.24422417600002	170.758075398	1736.5	4725.0	EATO
61	Spectrogram 1	1	170.536314988	171.068781444	2261.5	3740.2	BHVI
62	Spectrogram 1	1	173.251824181	174.55354338400002	3049.0	4280.8	EATO
63	Spectrogram 1	1	176.282793262	177.772538572	1696.2	4725.0	EATO
64	Spectrogram 1	1	178.558391277	179.893858756	3129.8	4361.5	EATO
65	Spectrogram 1	1	183.09029217900002	184.56557394200001	1595.2	4725.0	EATO
66	Spectrogram 1	1	186.207181294	187.61496650599997	3049.0	4361.5	EATO
67	Spectrogram 1	1	189.99782809799999	191.405613311	1696.2	4644.2	EATO
68	Spectrogram 1	1	194.853956176	196.18460247299998	3190.4	4361.5	EATO
