Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	0.027272725	46.547723753999996	979.6	1863.1	AMCR
2	Spectrogram 1	1	0.518181779	0.906818113	2266.5	3937.5	REVI
3	Spectrogram 1	1	1.329545354	3.92727243	2016.8	4840.2	SCTA
4	Spectrogram 1	1	2.46136345	2.9113634160000004	2381.7	5589.3	REVI
5	Spectrogram 1	1	3.381817926	4.772726912	4917.1	7145.1	BTNW
6	Spectrogram 1	1	4.39772694	5.263635966	4014.3	8604.9	AMRE
7	Spectrogram 1	1	5.320511504	7.277329537999999	2093.6	5762.2	SCTA
8	Spectrogram 1	1	6.136363173	6.484090419	2266.5	5358.8	REVI
9	Spectrogram 1	1	6.624559185	6.860878568	3691.6	5687.1	BHCO
10	Spectrogram 1	1	8.154544838	8.515908447000001	2381.7	3956.7	REVI
11	Spectrogram 1	1	8.470243475	8.739468087	3791.4	5786.9	BHCO
12	Spectrogram 1	1	9.658708484	10.010654787	3418.9	5282.0	REVI
13	Spectrogram 1	1	9.82262868	10.998997145	2247.3	4859.5	KEWA
14	Spectrogram 1	1	9.880482867000001	10.950785323	2400.9	5070.7	HOWA
15	Spectrogram 1	1	10.738653305	12.146438517	4763.4	7414.0	BTNW
16	Spectrogram 1	1	12.302260495	12.837411722999999	2055.2	5762.2	REVI
17	Spectrogram 1	1	13.169586699000002	13.498639004000001	3558.6	5919.9	BHCO
18	Spectrogram 1	1	14.283766392999999	15.122652102	3361.3	8739.3	AMRE
19	Spectrogram 1	1	14.953910724000002	15.344426485	2400.9	4590.5	REVI
20	Spectrogram 1	1	17.388943932	17.736069052	2477.7	5186.0	REVI
21	Spectrogram 1	1	18.136227178	19.538818597	2189.6	3841.5	SCTA
22	Spectrogram 1	1	19.355986283	20.86019514	4782.6	7279.6	BTNW
23	Spectrogram 1	1	19.481337020999998	19.82364096	2208.8	4705.8	REVI
24	Spectrogram 1	1	20.433515313	21.320612844	2381.7	5032.3	HOWA
25	Spectrogram 1	1	21.76416161	22.207710375999998	2112.8	5493.3	REVI
26	Spectrogram 1	1	23.263549285	24.025296078	3054.0	8893.0	AMRE
27	Spectrogram 1	1	24.429235652	24.872784417	2208.8	5147.6	REVI
28	Spectrogram 1	1	26.135934163	26.434847461	2842.7	4513.7	EATO
29	Spectrogram 1	1	26.32396027	27.85709622	4801.8	7202.7	BTNW
30	Spectrogram 1	1	28.048903776	29.504900811	2228.0	5013.1	KEWA
31	Spectrogram 1	1	30.030409674	30.334144155	2112.8	4725.0	REVI
32	Spectrogram 1	1	30.097906225	30.888580112	3630.2	8700.9	AMRE
33	Spectrogram 1	1	30.869295383	31.55390326	2362.5	4993.9	HOWA
34	Spectrogram 1	1	31.805287494	32.137949068000005	2938.7	4667.4	EATO
35	Spectrogram 1	1	32.55257074	32.885232314	2381.7	5992.7	REVI
36	Spectrogram 1	1	34.182130336	35.633306188	4801.8	7394.8	BTNW
37	Spectrogram 1	1	34.630500283	35.083691413000004	2208.8	4974.7	REVI
38	Spectrogram 1	1	36.970832481	37.380632971	2132.0	5589.3	REVI
39	Spectrogram 1	1	38.643782716	39.357317687	3303.7	8912.2	AMRE
40	Spectrogram 1	1	39.174269425	39.34103988	2842.0	4312.0	EATO
41	Spectrogram 1	1	39.603366070999996	39.974597103	2285.7	5416.5	REVI
42	Spectrogram 1	1	40.934012367	42.587677874	2036.0	5032.3	KEWA
43	Spectrogram 1	1	41.43541532	42.920339448	4801.8	7414.0	BTNW
44	Spectrogram 1	1	43.652980658999994	44.130277701000004	2112.8	6953.0	REVI
45	Spectrogram 1	1	45.856260941	46.058750593999996	2727.4	5627.7	REVI
46	Spectrogram 1	1	45.899651581	46.671040738	3342.1	8777.7	AMRE
47	Spectrogram 1	1	45.909293945	46.213028426	2093.6	4552.1	EATO
48	Spectrogram 1	1	47.345481185	147.047529796	883.5	1786.3	AMCR
49	Spectrogram 1	1	47.620288572	48.165082165	2170.4	5512.5	REVI
50	Spectrogram 1	1	48.65519715	49.81710206899999	1997.6	3783.8	TUTI
51	Spectrogram 1	1	50.106373003	50.545100586000004	1959.1	4667.4	REVI
52	Spectrogram 1	1	50.916331618	51.297205015	2266.5	4609.8	EATO
53	Spectrogram 1	1	52.206507333999994	53.633577276000004	4782.6	7548.5	BTNW
54	Spectrogram 1	1	53.527511267	54.154264956999995	3380.5	8969.8	AMRE
55	Spectrogram 1	1	55.92846002	57.451953606000004	2151.2	4859.5	KEWA
56	Spectrogram 1	1	56.097201398	56.526286617	2074.4	5800.6	REVI
57	Spectrogram 1	1	57.64599846300001	58.012408313	2189.6	4609.8	EATO
58	Spectrogram 1	1	57.954554126000005	59.699822095	2439.3	5704.6	OVEN
59	Spectrogram 1	1	58.229593981	58.319927978	4802.0	5880.0	RBGR
